-4.036596,-5.334683,-0.422147,-2.608264,0.519659,0
2.339345,0.375972,1.936755,3.352766,-0.741526,1
-0.603815,0.351796,-2.184216,-2.474019,-3.233600,0
2.391907,0.478750,-1.766305,0.780324,5.717923,1
0.784498,-5.016794,-3.440870,0.553800,-1.494079,0
3.145159,1.837470,0.098722,-1.728754,1.186860,1
-4.510143,-1.051549,-1.857065,-3.929238,0.506056,0
1.796697,4.218026,3.707644,1.433489,3.245208,1
-4.525717,-0.545226,-2.501322,-1.026694,-2.880998,0
1.163550,2.663241,-2.235837,0.799320,3.209928,1
-1.002538,-2.084790,0.494090,-5.090863,3.791035,0
0.512856,3.108378,5.610744,4.783309,2.321273,1
-1.690871,-1.577732,-1.261069,-3.019112,-0.383413,0
0.808589,3.282232,-1.705687,-0.972003,1.246848,1
-3.595736,-0.256701,-5.850955,-1.240721,1.968812,0
-1.000455,2.905732,3.285943,-0.805104,4.074900,1
-1.225446,-2.658364,0.539710,-2.523080,1.018786,0
-4.039793,2.751780,-0.294380,-1.561589,-2.636145,1
-4.239285,-1.029797,-1.328986,-1.657141,-0.091108,0
1.818615,1.380716,2.872598,1.375453,2.399185,1
-1.728406,-2.601035,-1.693570,1.715523,-3.588523,0
0.286572,5.329350,1.233701,-0.825015,2.369407,1
-0.937637,0.573534,3.000129,1.365657,-3.873045,0
-0.338265,-3.981291,1.272424,2.289210,1.760170,1
-0.109774,2.733438,1.764380,1.292624,-4.158711,0
-2.466687,1.841103,-6.031393,0.873612,2.211205,1
1.292747,-1.033575,-3.933526,-1.065018,3.324300,0
1.994186,-3.004622,3.324399,-0.711038,0.658052,1
-3.625900,-4.136030,2.481152,-0.560182,-2.654333,0
1.313128,-0.536219,2.146002,1.403158,-1.579198,1
0.890120,0.620337,1.923100,1.605218,1.704951,0
1.617832,-0.222585,2.124026,-0.390234,1.073129,1
1.866486,-1.692216,-0.686233,-3.828338,-2.310919,0
-0.645368,0.761203,2.256247,-1.117430,6.430260,1
2.808413,-2.102038,-0.271148,3.159470,0.364841,0
1.325577,1.782803,3.169904,0.779253,3.390964,1
0.193364,2.637473,1.363074,-1.516114,-1.430977,0
-1.009297,0.015041,3.994974,-0.245132,-1.209293,1
-1.412229,-1.789454,-2.378261,-0.140228,-4.367208,0
1.187289,1.408185,-2.236982,1.282126,2.211783,1
-0.173909,-1.823571,-1.975458,-3.381890,-6.495162,0
-0.868617,-2.248957,0.696662,1.940288,2.774251,1
0.949759,0.548386,-3.022927,0.924170,-2.620746,0
1.353166,-0.776021,-0.287187,-0.437854,4.214738,1
-3.428087,-2.392757,-1.252846,-6.563384,-0.823272,0
0.658184,-1.967467,1.652727,-0.182728,1.670247,1
-1.169980,-0.657554,-1.264724,0.714254,-3.674803,0
2.116057,-1.775743,-1.286162,-0.511739,-0.232553,1
-3.329602,-3.290617,-1.427803,2.067359,0.414416,0
-0.239516,-0.455414,1.809065,1.471934,0.429958,1
-2.591979,-0.132271,1.215621,-3.624638,-0.461352,0
-2.836652,1.397963,1.131697,-0.842909,0.510598,1
-0.544524,-1.759622,1.104979,3.623518,0.866170,0
-0.333241,-0.700267,-0.245508,-2.915060,4.148094,1
4.652077,-2.148523,1.593143,-2.464154,-2.310470,0
5.966492,0.872662,2.614013,1.684415,6.068811,1
-1.843725,-3.462637,0.632224,-3.000752,-5.267419,0
2.196190,1.097958,1.951115,5.117202,2.266122,1
-3.688945,-2.177746,-1.547378,1.418854,-2.098865,0
-2.381717,2.591386,0.156064,3.103875,0.124701,1
0.695325,1.379171,-1.784794,-4.620144,-1.347116,0
-1.256634,1.382441,-0.846854,6.243645,1.922148,1
-1.030909,-2.301287,-3.165144,-3.454522,-0.751431,0
1.073341,-0.264746,1.008860,-0.736860,0.569621,1
-2.058439,-2.253473,-1.218287,-0.414105,-2.595777,0
1.537027,-2.520048,1.556150,2.194075,2.330736,1
