-5.571803,4.783659,-4.270150,-0.309015,-0.595024,-4.144785,2.104198,-2.495725,3.769949,-2.118348,1.509912,-3.804396,1.487995,3.222252,-0.970664,-1.349932,0
3.544288,-3.610444,3.153701,-1.708700,2.450704,7.334287,3.740027,0.370225,6.931268,-1.394135,1.938609,-3.170580,-0.359051,2.542672,-0.004945,-3.632166,1
0.950092,-2.720607,4.944145,-1.336661,2.707041,-1.884484,0.291389,-1.503588,-2.592436,3.809364,-5.004357,4.845209,-2.790833,5.174889,-3.753963,-1.159923,0
-0.084116,3.708976,-0.881984,0.583842,6.692500,-5.200928,3.082980,2.988759,5.673564,-1.655320,0.630384,8.424630,1.191473,3.266885,2.832282,2.552596,1
1.291986,-6.465845,2.792006,-4.421116,-5.928188,1.313911,-3.807306,1.499464,2.413599,-4.224536,-5.404936,1.231916,-3.136252,-3.181997,-2.966670,1.943432,0
-2.098098,1.991813,3.097180,0.199585,1.828525,2.005673,2.786916,-0.609525,-4.125831,-1.898126,5.163739,1.602828,0.407401,-3.568743,2.553878,-0.017276,1
3.623953,3.687120,6.659033,-1.413148,-1.639774,0.054300,0.084402,5.151178,0.735899,-5.827093,1.453224,-0.758492,-1.893597,2.324249,3.314495,-5.643162,0
2.649699,0.862782,3.983216,-1.445938,3.099216,1.617427,6.096002,3.197082,1.818685,3.081298,-1.194567,0.519393,1.281211,-0.399140,6.956708,4.073773,1
0.509079,-0.252777,3.045296,-0.869214,2.081371,1.319725,-4.314001,-0.033106,0.927748,-5.295988,-4.184876,-0.495550,6.048773,-0.208296,-1.828154,-2.852396,0
-4.021986,0.304955,-2.611072,4.035098,4.380252,0.408802,4.481423,3.408818,-1.527566,8.579507,-1.395006,-0.741140,2.905316,-0.784139,5.499198,1.973668,1
-5.704644,0.257107,-0.487362,0.868189,-4.327147,0.612486,-9.062250,-3.507771,-2.991759,-1.443974,-2.632214,0.501463,4.176008,-3.120370,3.389542,1.194691,0
-0.549549,6.327239,0.836966,-1.342107,-2.243902,-2.834467,1.693114,1.795953,-6.983688,3.719508,2.934045,-6.443714,-4.363652,-0.637156,-0.052011,4.799146,1
-6.197886,-2.880047,-0.452522,-0.881239,-1.449634,2.715746,1.723923,1.896191,3.034351,-5.502184,-0.973441,-3.736129,-8.761278,1.023521,-2.882777,-5.303073,0
2.127233,-0.733798,0.448665,2.182569,0.575768,4.300817,-4.558248,-0.420582,1.026362,-1.102796,-0.566439,-2.980137,0.024695,-3.065145,2.426682,-0.956861,1
-4.243114,3.512152,1.783546,2.373978,-0.962651,-1.369653,-4.953102,4.539398,-3.492811,0.904877,-5.005062,-2.040930,5.980968,-2.484620,0.436760,-2.563481,0
-1.392484,1.174032,-0.084339,3.493073,2.409575,4.580079,4.501616,-3.149744,2.218467,-1.544069,-1.286378,-0.235710,0.689447,1.387985,-2.209833,-0.567573,1
-0.243618,4.835480,-1.107283,-0.311024,-1.890218,0.324615,-0.011774,1.503683,0.319988,-0.445158,-5.177126,-3.754683,-10.239939,0.651085,-0.975517,-0.831387,0
1.904130,3.016925,0.589785,3.745383,-5.049390,-1.949559,-0.956080,1.670896,-3.344634,-0.240429,2.328717,-0.641282,1.609687,-3.415488,0.675440,-1.014804,1
1.534090,4.834705,-6.044526,-1.612682,-1.530096,-0.327545,-2.455959,-6.433211,-0.752012,-6.604612,2.592297,-3.790782,-1.589128,1.793016,-5.404126,-2.782315,0
-2.349592,-4.259143,2.737075,-0.684469,1.317327,0.247459,3.072045,-0.007178,4.124948,1.085705,5.305627,3.264846,-2.783542,-2.565487,2.345876,-3.136200,1
-2.195662,2.189674,4.572250,0.860281,0.498817,-3.670473,0.914078,-3.098942,3.163912,-3.185315,-0.793382,1.510054,-2.383338,-0.888669,-0.965240,2.149691,0
-1.127207,0.996413,4.077968,2.414752,7.741630,-0.884645,3.515012,0.698929,11.715671,2.596309,0.409469,5.388738,-2.598749,2.150174,4.122167,3.946065,1
-4.841781,-6.241981,-2.113489,-5.487424,-10.659379,-2.885386,0.957701,-1.788914,-2.000669,1.864273,-0.941377,-4.489858,1.103384,-1.241487,-7.733397,3.752167,0
7.600532,-1.494708,2.886184,3.294211,-2.808564,-4.100135,2.904511,2.836740,3.481254,-1.436164,5.780389,1.009892,4.343461,2.569530,3.607635,0.552995,1
4.902758,-4.481927,0.438986,-4.830879,-0.262672,-4.701457,-3.724570,-0.602618,-2.635048,1.350084,0.520784,-7.384823,0.027037,0.210924,-2.926269,0.931858,0
1.310582,-3.463884,1.498361,0.800739,5.919053,0.137580,-3.106462,-3.805152,4.700671,2.820083,6.260884,-4.828410,-2.883189,-3.500065,2.251101,-3.522163,1
2.376738,2.032677,-0.499212,-0.284712,5.977266,-1.654705,-9.708158,-6.866629,-0.227264,2.228653,1.525703,-3.871691,-3.651486,6.446686,-2.326726,0.238657,0
2.703496,-4.800864,3.938901,1.209746,-3.985750,3.829070,1.313436,-0.184030,-0.891691,2.959924,-6.034703,2.278352,-0.989322,-0.613183,3.055020,1.805181,1
-0.724598,-2.280203,1.033602,1.850021,-4.939403,0.017866,-1.783092,0.311174,-0.758471,3.418222,1.400673,1.628984,-3.651902,-1.138124,0.271908,2.761108,0
-0.951104,0.078039,8.210309,-0.723952,0.716702,-5.526877,-5.063869,0.367589,-2.128652,-0.446445,-0.838250,-1.520762,-1.580577,3.143153,0.003496,0.444279,1
2.508905,-2.495464,3.647840,3.820751,-3.249167,-1.660036,0.617743,3.664980,4.556454,-0.317186,-2.422253,-0.909648,1.171190,1.377232,2.302034,-3.626204,0
-0.621006,-5.625434,0.783391,1.710460,-1.178697,4.513780,1.682063,2.656903,3.588387,-2.150211,1.683492,1.286179,2.876880,3.877666,-9.237861,4.588387,1
3.257719,-2.715866,-3.689609,-1.565828,-2.986225,-1.340705,2.889776,0.712610,-2.224913,-5.585004,-7.148474,-4.464273,2.443670,1.593855,3.401886,-4.063829,0
1.505488,-2.691491,4.236257,-0.171022,8.076402,4.183579,3.572633,-0.511726,3.174260,-1.551344,0.766070,2.146455,-1.697064,0.007771,4.327386,5.671559,1
-0.754047,-2.705812,1.030725,1.342508,0.612440,-0.894590,-0.468172,-1.706826,-8.719101,-6.894753,-1.531420,-0.567104,0.419741,-4.060808,-6.638539,-2.277364,0
0.070026,-1.592172,3.429898,-1.856116,5.861871,4.700320,-0.596985,0.586527,4.593705,-1.939222,0.042515,-0.976702,-0.791678,5.027669,4.319852,3.037299,1
-5.066208,-1.049011,-3.004128,-5.496575,3.895618,-1.359523,-4.901131,-0.509905,-6.246734,-4.765759,5.191069,-2.162556,0.613668,-4.982090,1.435896,2.210920,0
4.651784,0.800129,-1.375162,0.109010,3.080934,-5.603920,-5.021089,7.010861,-0.551951,-1.013180,-2.287404,0.037554,-3.224247,-5.912293,2.514958,0.418743,1
1.886362,-3.493005,-1.885952,-3.194630,2.049133,-2.588294,1.518831,-4.708113,-5.373758,1.242140,-2.735112,-2.968970,-3.426768,2.650867,-3.698910,3.627518,0
-1.774608,0.807758,2.454974,2.703929,1.234204,2.121633,-2.638494,2.269336,-2.136375,4.488078,-4.481280,3.659686,2.169518,1.441747,-2.959680,1.399581,1
-0.535910,-3.956314,0.587952,-2.393238,4.401888,-0.034103,-4.763485,-3.214765,-8.200089,-1.055276,-0.044624,0.363846,2.970060,-0.436800,-0.777642,2.059116,0
3.737599,2.163022,1.120900,5.738202,1.500300,1.984776,3.612235,-3.620051,3.310021,4.370193,3.708484,3.044852,1.429313,-2.491015,-1.660590,2.538842,1
2.400993,3.275612,-0.248850,3.787426,0.757086,-1.451090,0.069628,1.225672,-1.709993,0.889414,-2.462177,3.324064,-0.840607,-3.037169,1.474369,-0.032301,0
6.859498,2.853925,-0.698304,-6.345593,0.076791,-1.023031,0.603397,5.829518,1.590907,1.656196,-2.738626,-1.481891,4.122437,3.297513,-2.325047,7.576066,1
4.730989,4.011366,0.745445,0.710669,4.728857,2.256781,3.212111,-1.630421,-2.833102,0.159647,0.708689,0.455128,-1.709289,1.749918,0.532900,-0.520220,0
1.149395,2.967471,2.465165,1.914533,0.402197,-1.208070,-0.710799,3.118920,1.321173,-5.276541,-3.441669,-0.714646,0.550253,2.637410,-1.457433,-2.690036,1
-1.196675,-1.101937,0.625206,-0.257509,0.628723,-6.388183,0.277079,0.333342,-5.078067,-8.900549,-0.759908,1.749216,-2.019868,-1.773425,-2.459653,-4.965924,0
2.991628,-2.049094,0.260177,-4.881678,2.280820,-1.208923,0.105588,3.607827,-6.167130,3.882813,2.232860,2.123797,2.064801,-0.387156,-0.199942,4.323236,1
0.711178,2.370247,-3.848477,0.819668,1.536804,-6.626950,1.116507,-1.434752,-6.690931,1.785196,0.806316,-0.285959,-5.055415,3.905437,-4.299862,-4.445795,0
2.432185,4.922137,5.462443,2.353284,-0.911608,3.350738,1.971585,7.475749,7.529349,4.325377,1.682124,0.196728,-2.988990,3.700078,0.820657,-1.590229,1
2.585674,0.022539,2.834581,1.066290,-2.101983,-2.333958,0.211012,-5.173376,1.417343,-3.936634,3.444645,2.844511,-3.558200,-0.187586,-0.926835,-4.328926,0
-0.299150,4.763070,-1.062483,6.766261,-2.568078,-1.668491,1.554595,3.717277,0.375072,0.988696,4.313355,-1.424098,-1.599360,3.526896,2.461854,3.345492,1
0.060001,3.060163,-1.352725,-1.004733,-2.184524,-3.085911,-0.380468,2.750628,-3.164461,-1.137278,-2.442297,-2.310462,-3.656405,-5.410757,-1.462832,2.309877,0
6.891364,2.310977,1.459744,0.884879,2.613481,-0.447988,-1.669226,3.072185,0.979613,4.593421,-1.365696,2.307879,-4.374424,1.197133,-8.136127,-4.320007,1
