0.244841,0.415157,0.379929,0.780146,0,0.575342465753425,0
-0.085123,0.0698255,0.2051685,0.699781,0.125,0.649315068493151,0
0.1747845,0.164929,0.410224,0.82024,0.375,0.419178082191781,0
0.2599775,0.3647815,0.225127,0.51988,0,0.605479452054794,0
0.419828,0.500015,0.364929,0.839663,0,0.624657534246575,0
0.269838,-0.0248957,0.250148,0.539514,0,0.487671232876712,0
-0.090175,0.1347555,0.330107,0.870053,0,0.465753424657534,0
0.41486,0.4651465,0.4451135,0.899506,0,0.561643835616438,0
0.3398355,0.31997,0.314924,0.730103,0.25,0.536986301369863,0
0.3651045,0.629955,0.354869,0.770419,0.125,0.484931506849315,0
0.0649415,-0.160019,0.1848215,0.580243,0,0.443835616438356,0
0.3200705,0.00516815,0.3050745,0.800159,0,0.567123287671233,0
0.255211,0.379978,0.350103,0.830196,0.125,0.350684931506849,0
-0.0648015,-0.0549795,0.3299085,0.799922,0,0.531506849315069,0
0.3248675,0.3047905,0.235149,0.680209,0,0.668493150684932,0
-0.0400987,0.01015975,0.3450105,0.850463,0.125,0.591780821917808,0
0.0950105,0.1549535,0.359967,0.85024,0.125,0.586301369863014,0
-0.01493345,-0.1249295,0.2349375,0.670288,0,0.56986301369863,0
-0.140155,0.0152321,0.3249785,0.849882,0,0.43013698630137,0
0.3250795,0.53976,0.304833,0.769573,0.875,0.358904109589041,0
0.134981,-0.0249076,0.305223,0.610043,0,0.441095890410959,0
0.01011845,0.329841,0.235057,0.619873,0,0.578082191780822,0
-0.1200815,0.2247705,0.3100345,0.840153,0.375,0.635616438356164,0
0.060162,-0.04013435,0.31998,0.810459,0,0.698630136986301,0
0.159832,0.370031,0.3751835,0.849657,0.25,0.391780821917808,0
0.3151185,0.059841,0.295057,0.629873,0,0.578082191780822,0
-0.094963,0.0500835,0.2100655,0.589727,0,0.4,0
0.249944,0.440045,0.3347905,0.829676,0,0.523287671232877,0
0.0947555,0.1047655,0.219945,0.690456,0,0.463013698630137,0
0.2052245,0.154828,0.3550855,0.809776,0.125,0.627397260273973,0
0.3951045,0.289956,0.299869,0.790419,0,0.484931506849315,0
-0.1899765,-0.1750995,0.094952,0.260256,0,0.515068493150685,1
0.3800205,0.534935,0.334782,0.759637,0.125,0.528767123287671,1
-0.1248955,0.274956,0.214869,0.640419,0.75,0.484931506849315,1
-0.0801625,0.369786,0.0599515,0.32953,0,0.687671232876712,1
0.3297815,0.355175,0.285133,0.660217,0,0.602739726027397,1
0.1052345,0.3649015,0.345162,0.710365,0.125,0.594520547945205,1
-0.0599795,0.144763,0.239897,0.679743,0,0.454794520547945,1
0.144763,-0.0349185,0.305024,0.649859,0,0.452054794520548,1
0.0500835,0.110182,0.219891,0.51991,0.375,0.397260273972603,1
-0.1802155,-0.02507115,0.185224,0.48024,0,0.419178082191781,1
0.1500065,0.279877,0.1700215,0.450388,0,0.652054794520548,1
0.204785,0.284853,0.130158,0.410345,0,0.663013698630137,1
-0.059768,0.080185,0.0652,0.290491,0,0.427397260273973,1
-0.0549795,-0.140064,0.314782,0.869637,0.125,0.528767123287671,1
-0.0947945,0.114975,0.175155,0.559795,0,0.471232876712329,1
0.0497944,0.2898355,-0.01518605,0.1,0,0.53972602739726,1
0.204853,0.4049955,0.200017,0.510131,0,0.66027397260274,1
0.0397742,0.0200255,0.285223,0.660138,0,0.435616438356164,1
0.2950925,0.169774,0.4051905,0.590008,0.125,0.438356164383562,0
