-1 1:0.240076 2:0.04981515 3:0.44503 4:0.690181 5:0 6:0.5041096
-1 1:0.150153 2:0.340102 3:0.374946 4:0.830383 5:0 6:0.6164384
-1 1:0.184774 2:0.3550255 3:0.325223 4:0.740138 5:0.75 6:0.4356164
-1 1:0.3799015 2:-0.14984 3:0.2800105 4:0.630463 5:0 6:0.5917808
-1 1:-0.0650105 2:-0.1148815 3:0.2497725 4:0.719799 5:0 6:0.5808219
-1 1:0.200185 2:0.185203 3:0.179982 4:0.400255 5:0 6:0.4246575
-1 1:0.0251531 2:0.055102 3:0.239946 4:0.540383 5:0 6:0.6164384
-1 1:-0.0251749 2:-0.1002445 3:0.320107 4:0.740053 5:0.125 6:0.4657534
-1 1:0.0299685 2:0.360106 3:0.350062 4:0.850049 5:0.75 6:0.7287671
-1 1:0.2948675 2:0.4097905 3:0.365149 4:0.820209 5:0 6:0.6684932
-1 1:0.2799165 2:0.2498955 3:0.2149035 4:0.640156 5:0 6:0.709589
-1 1:0.3651855 2:0.3751915 3:0.2948015 4:0.839964 5:0.125 6:0.3726027
-1 1:0.0802245 2:0.419828 3:0.2400855 4:0.619776 5:0.375 6:0.6273973
-1 1:0.4397885 2:0.2550165 3:0.585075 4:0.810221 5:0.25 6:0.7232877
-1 1:0.064944 2:0.230045 3:0.2447905 4:0.599676 5:0 6:0.5232877
-1 1:-0.1599975 2:0.1300725 3:0.250087 4:0.799541 5:0 6:0.5534247
-1 1:0.0902055 2:-0.0050252 3:0.225155 4:0.629795 5:0 6:0.4712329
-1 1:0.179774 2:0.0300255 3:0.295223 4:0.740138 5:0 6:0.4356164
-1 1:-0.210206 2:0.0452194 3:0.269927 4:0.729609 5:0 6:0.3780822
-1 1:0.3897985 2:0.469877 3:0.295046 4:0.779786 5:0.5 6:0.6821918
-1 1:0.0848535 2:0.0749605 3:0.2801865 4:0.740042 5:0 6:0.6438356
-1 1:0.0401584 2:0.159838 3:0.375007 4:0.839803 5:0 6:0.490411
-1 1:-0.1500995 2:0.1648685 3:0.244844 4:0.640187 5:0 6:0.5123288
-1 1:0.3200205 2:0.474763 3:0.334897 4:0.699743 5:0 6:0.4547945
-1 1:0.04502345 2:-0.1500995 3:0.299952 4:0.760256 5:0 6:0.5150685
-1 1:0.3950665 2:0.63007 3:0.3999375 4:0.820288 5:0.25 6:0.569863
-1 1:0.199792 2:0.4301165 3:0.319762 4:0.799724 5:0 6:0.7178082
-1 1:0.1351045 2:0.124956 3:0.399869 4:0.840419 5:0 6:0.4849315
-1 1:-0.060155 2:0.195232 3:0.2599785 4:0.519882 5:0 6:0.430137
-1 1:0.4251985 2:0.1500205 3:0.4049085 4:0.849922 5:0 6:0.5315068
-1 1:-0.1499795 2:-0.070064 3:0.224782 4:0.549637 5:0 6:0.5287671
1 1:-0.0250052 2:0.1898475 3:0.104858 4:0.280405 5:0 6:0.5452055
1 1:-0.0700815 2:0.1547705 3:0.1250345 4:0.450153 5:0 6:0.6356164
1 1:-0.1049895 2:-0.0650465 3:0.349967 4:0.85024 5:0.75 6:0.5863014
1 1:0.1648685 2:0.129927 3:0.1998215 4:0.520318 5:0 6:0.509589
1 1:-0.0747635 2:-0.0250052 3:0.1000125 4:0.209914 5:0 6:0.5479452
1 1:0.220022 2:0.1552345 3:0.1098915 4:0.439554 5:0 6:0.6767123
1 1:0.1049415 2:0.124981 3:0.2498215 4:0.510243 5:0 6:0.4438356
1 1:0.260185 2:0.420203 3:0.169982 4:0.520255 5:0 6:0.4246575
1 1:0.1300725 2:0.3202365 3:0.0997555 4:0.319626 5:0 6:0.5506849
1 1:-0.0797635 2:0.0249948 3:0.1050125 4:0.259914 5:0 6:0.5479452
1 1:0.070017 2:0.004791645 3:0.249853 4:0.659725 5:0 6:0.6219178
1 1:0.0098475 2:0.1547945 3:0.02479175 4:0.0501006 5:0 6:0.5424658
1 1:-0.00476534 2:0.2199015 3:0.195162 4:0.580365 5:0 6:0.5945205
1 1:0.070235 2:-0.0901845 3:0.3298175 4:0.139725 5:0 6:0.3671233
1 1:0.310102 2:0.4451385 3:0.275116 4:0.699982 5:0 6:0.6136986
1 1:0.0651165 2:0.1099905 3:0.184927 4:0.450108 5:0 6:0.7150685
1 1:0.3248685 2:0.529925 3:0.2998215 4:0.650318 5:0 6:0.509589
1 1:0.165238 2:0.545025 3:0.2701455 4:0.639527 5:0 6:0.5178082
-1 1:-0.01521485 2:0.204853 3:0.325158 4:0.880345 5:0 6:0.6630137
