-1 1:0.354975 2:0.509825 3:0.3598435 4:0.769832 5:0 6:0.4684932
-1 1:0.2299185 2:0.1397705 3:0.3200345 4:0.770153 5:0 6:0.6356164
-1 1:0.2299745 2:0.1149415 3:0.3849875 4:0.809611 5:0.375 6:0.4465753
-1 1:0.2849745 2:0.1649415 3:0.2649875 4:0.569611 5:0 6:0.4465753
-1 1:-0.04013435 2:-0.1098715 3:0.280011 4:0.759553 5:0 6:0.6958904
-1 1:-0.090019 2:-0.1249075 3:0.335223 4:0.790043 5:0 6:0.4410959
-1 1:0.495017 2:0.3447915 3:0.619855 4:0.829725 5:0.875 6:0.6219178
-1 1:0.1849605 2:0.120149 3:0.300059 4:0.689914 5:0.75 6:0.6410959
-1 1:0.3897635 2:0.4549775 3:0.335206 4:0.789729 5:0 6:0.6082192
-1 1:0.119996 2:0.444897 3:0.149995 4:0.88026 5:0 6:0.7452055
-1 1:0.079841 2:0.050157 3:0.379929 4:0.820146 5:0.25 6:0.5753425
-1 1:-0.0849185 2:0.00497468 3:0.290221 4:0.660149 5:0 6:0.4493151
-1 1:-0.160019 2:-0.1349075 3:0.265223 4:0.800043 5:0 6:0.4410959
-1 1:0.250129 2:0.494996 3:0.3197765 4:0.769679 5:0 6:0.7479452
-1 1:0.105168 2:0.09986 3:0.1897995 4:0.440232 5:0 6:0.5643836
-1 1:0.0799905 2:0.519915 3:0.3451405 4:0.889585 5:0 6:0.7123288
-1 1:0.134971 2:0.395211 3:0.145154 4:0.490241 5:0.125 6:0.3534247
-1 1:-0.059894 2:-0.01995595 3:0.3500625 4:0.869754 5:0 6:0.4054795
-1 1:0.134832 2:-0.0399691 3:0.3351835 4:0.819657 5:0 6:0.3917808
-1 1:0.354975 2:0.374825 3:0.3498435 4:0.839832 5:0.875 6:0.4684932
-1 1:0.350016 2:0.4848675 3:0.2999965 4:0.699853 5:0 6:0.6712329
-1 1:0.054785 2:0.064853 3:0.355158 4:0.880345 5:0 6:0.6630137
-1 1:-0.0752185 2:0.070175 3:0.150133 4:0.670217 5:0 6:0.6027397
-1 1:0.2948535 2:0.1849605 3:0.2651865 4:0.620042 5:0 6:0.6438356
-1 1:0.3052125 2:0.1300065 3:0.2399475 4:0.61015 5:0 6:0.6547945
-1 1:0.399995 2:0.4398475 3:0.379858 4:0.800405 5:0.25 6:0.5452055
-1 1:0.32516 2:0.1200105 3:0.2999455 4:0.789755 5:0 6:0.5890411
-1 1:-0.08484 2:0.0800105 3:0.1649455 4:0.509755 5:0 6:0.5890411
-1 1:0.3550255 2:0.399845 3:0.3948195 4:0.81043 5:0.625 6:0.4328767
-1 1:0.159838 2:-0.1348955 3:0.305148 4:0.759514 5:0.5 6:0.4876712
-1 1:0.4301165 2:0.3449905 3:0.354927 4:0.860108 5:0.375 6:0.7150685
1 1:-0.1649275 2:-0.2397635 3:0.2647555 4:0.839626 5:0 6:0.5506849
1 1:0.2051345 2:0.2099 3:0.1701955 4:0.419818 5:0.375 6:0.4136986
1 1:0.0249948 2:0.0298475 3:0.0398578 4:0.130405 5:0.125 6:0.5452055
1 1:0.2049005 2:0.3298685 3:0.129844 4:0.460187 5:0 6:0.5123288
1 1:0.054771 2:0.1200885 3:0.315072 4:0.740331 5:0 6:0.3452055
1 1:0.2047655 2:0.524855 3:0.2448565 4:0.64004 5:0 6:0.460274
1 1:0.01520555 2:0.0852245 3:0.2048225 4:0.840064 5:0.125 6:0.630137
1 1:0.304877 2:0.215022 3:0.144937 4:0.609605 5:0 6:0.6794521
1 1:0.190162 2:0.1898655 3:0.22498 4:0.570459 5:0 6:0.6986301
1 1:-0.105146 2:0.2650205 3:0.094841 4:0.369803 5:0 6:0.4575342
1 1:0.2152055 2:-0.1347755 3:0.1848225 4:0.690064 5:0 6:0.630137
1 1:0.125211 2:-0.01002185 3:0.290103 4:0.680196 5:0 6:0.3506849
1 1:-0.149762 2:-0.1899765 3:0.0901455 4:0.349527 5:0 6:0.5178082
1 1:0.0452194 2:0.3651855 3:0.120096 4:0.379734 5:0 6:0.3753425
1 1:0.2047945 2:0.3648355 3:0.159814 4:0.41 5:0 6:0.539726
1 1:-0.155175 2:-0.0302443 3:0.215107 4:0.630053 5:0 6:0.4657534
1 1:0.199763 2:0.1100815 3:0.155024 4:0.399859 5:0 6:0.4520548
1 1:-0.110005 2:0.1298475 3:0.149858 4:0.390405 5:0 6:0.5452055
-1 1:0.2348685 2:0.369927 3:0.2348215 4:0.560318 5:0.375 6:0.509589
