-1 1:0.2750255 2:-0.0151548 3:0.2748195 4:0.66043 5:0.625 6:0.4328767
-1 1:-0.195048 2:-0.0801625 3:0.200246 4:0.690086 5:0 6:0.690411
-1 1:0.0497705 2:0.2652055 3:0.225139 4:0.599523 5:0 6:0.6328767
-1 1:0.294911 2:0.474794 3:0.2897965 4:0.669592 5:0 6:0.3808219
-1 1:0.01979165 2:0.285153 3:0.3548585 4:0.709964 5:0.25 6:0.6191781
-1 1:-0.01476535 2:-0.0550985 3:0.335162 4:0.830365 5:0.375 6:0.5945205
-1 1:0.02514665 2:0.03502745 3:0.315016 4:0.769982 5:0.75 6:0.5589041
-1 1:0.1701185 2:0.404841 3:0.380057 4:0.809873 5:0 6:0.5780822
-1 1:0.0150675 2:-0.0050181 3:0.164836 4:0.439832 5:0 6:0.3315068
-1 1:0.2552055 2:0.404975 3:0.215155 4:0.509795 5:0.625 6:0.4712329
-1 1:-0.0249076 2:0.114774 3:0.1901905 4:0.390008 5:0.875 6:0.4383562
-1 1:-0.170155 2:0.0102321 3:0.1649785 4:0.649882 5:0 6:0.430137
-1 1:0.4452055 2:0.614975 3:0.365155 4:0.889795 5:0 6:0.4712329
-1 1:-0.03998965 2:-0.1400465 3:0.254967 4:0.77024 5:0 6:0.5863014
-1 1:0.24486 2:0.1751465 3:0.3851135 4:0.729506 5:0.375 6:0.5616438
-1 1:0.1649415 2:0.50998 3:0.2898215 4:0.710243 5:0.875 6:0.4438356
-1 1:0.085044 2:0.505035 3:0.214789 4:0.739674 5:0 6:0.4027397
-1 1:0.3297845 2:0.444929 3:0.275224 4:0.67024 5:0.125 6:0.4191781
-1 1:0.154981 2:0.0150924 3:0.245223 4:0.550043 5:0 6:0.4410959
-1 1:-0.0799975 2:-0.0649275 3:0.335087 4:0.729541 5:0 6:0.5534247
-1 1:-0.0702055 2:-0.1101645 3:0.244814 4:0.85 5:0 6:0.539726
-1 1:0.404996 2:0.164897 3:0.349995 4:0.86026 5:0.5 6:0.7452055
-1 1:0.105016 2:0.3248675 3:0.2299965 4:0.709853 5:0 6:0.6712329
-1 1:-0.049894 2:0.02004405 3:0.3750625 4:0.869754 5:0.875 6:0.4054795
-1 1:0.124981 2:0.1350925 3:0.350223 4:0.780043 5:0 6:0.4410959
-1 1:0.00516815 2:0.25486 3:0.3047995 4:0.760232 5:0.25 6:0.5643836
-1 1:0.44986 2:0.3951465 3:0.3751135 4:0.899506 5:0 6:0.5616438
-1 1:0.1648355 2:0.63997 3:0.289924 4:0.610103 5:0 6:0.5369863
-1 1:-0.01002185 2:0.054771 3:0.3400765 4:0.780227 5:0.5 6:0.3479452
-1 1:-0.070172 2:0.070017 3:0.259929 4:0.689663 5:0 6:0.6246575
-1 1:0.079845 2:-0.054768 3:0.3449785 4:0.849882 5:0.875 6:0.430137
1 1:-0.070073 2:-0.0249238 3:0.1548835 4:0.46965 5:0 6:0.5068493
1 1:-0.0199745 2:0.184845 3:0.1248195 4:0.33043 5:0 6:0.4328767
1 1:0.264956 2:0.439893 3:0.2501695 4:0.529515 5:0 6:0.4821918
1 1:-0.2300045 2:0.0552125 3:0.1049465 4:0.540065 5:0 6:0.6575342
1 1:-0.1799335 2:0.2200705 3:0.0649375 4:0.250288 5:0 6:0.569863
1 1:-0.090146 2:0.0550205 3:0.254841 4:0.509803 5:0 6:0.4575342
1 1:-0.3199795 2:-0.00523695 3:0.0248971 4:0.189743 5:0 6:0.4547945
1 1:-0.0148469 2:-0.02489815 3:0.069946 4:0.200383 5:0 6:0.6164384
1 1:-0.159955 2:-0.259762 3:0.0949245 4:0.440001 5:0 6:0.5205479
1 1:0.1847945 2:0.3398355 3:0.134814 4:0.41 5:0 6:0.539726
1 1:0.059944 2:-0.059955 3:0.3047905 4:0.699676 5:0.5 6:0.5232877
1 1:-0.04488155 2:0.489841 3:0.110057 4:0.479873 5:0 6:0.5780822
1 1:-0.0400253 2:0.2949415 3:0.0999875 4:0.329611 5:0 6:0.4465753
1 1:-0.0397755 2:-0.110172 3:0.2800855 4:0.719776 5:0 6:0.6273973
1 1:0.320031 2:0.349778 3:0.1551475 4:0.640215 5:0 6:0.3890411
1 1:-0.1002445 2:-0.0352343 3:0.149945 4:0.320456 5:0 6:0.4630137
1 1:-0.260107 2:0.059914 3:0.160049 4:0.479802 5:0 6:0.4794521
1 1:0.0698255 2:-0.03014675 3:0.11489 4:0.470332 5:0 6:0.6465753
-1 1:0.2851595 2:0.1502345 3:0.3549 4:0.860459 5:0.125 6:0.5972603
