-1 1:0.335203 2:0.2947845 3:0.339824 4:0.860172 5:0 6:0.4219178
-1 1:0.085185 2:0.185203 3:0.269982 4:0.560255 5:0 6:0.4246575
-1 1:0.1998535 2:0.4099605 3:0.3101865 4:0.690042 5:0.5 6:0.6438356
-1 1:0.0749605 2:0.185149 3:0.295059 4:0.679914 5:0 6:0.6410959
-1 1:-0.03978725 2:0.1500065 3:0.2599475 4:0.65015 5:0 6:0.6547945
-1 1:0.1348655 2:0.53013 3:0.330011 4:0.809553 5:0 6:0.6958904
-1 1:0.365045 2:0.310238 3:0.4749245 4:0.770001 5:0 6:0.5205479
-1 1:0.4401435 2:0.2800605 3:0.380073 4:0.879839 5:0.625 6:0.4986301
-1 1:0.319825 2:0.3497555 3:0.380107 4:0.830053 5:0 6:0.4657534
-1 1:0.02520565 2:0.354975 3:0.315155 4:0.669795 5:0.75 6:0.4712329
-1 1:0.135182 2:0.089832 3:0.359764 4:0.810221 5:0 6:0.3945205
-1 1:0.3801585 2:0.259838 3:0.440007 4:0.879803 5:0 6:0.490411
-1 1:0.0851385 2:0.2797635 3:0.249869 4:0.629763 5:0.875 6:0.6109589
-1 1:0.3047655 2:0.474854 3:0.2648565 4:0.61004 5:0.125 6:0.460274
-1 1:0.1001435 2:0.0200604 3:0.370073 4:0.759839 5:0.125 6:0.4986301
-1 1:0.190102 2:0.4951385 3:0.405116 4:0.809982 5:0 6:0.6136986
-1 1:0.0649185 2:0.0197705 3:0.2750345 4:0.790153 5:0 6:0.6356164
-1 1:0.2101345 2:0.5149 3:0.3001955 4:0.889818 5:0 6:0.4136986
-1 1:0.085017 2:0.01979165 3:0.369853 4:0.849725 5:0.875 6:0.6219178
-1 1:-0.0599275 2:-0.0797635 3:0.1997555 4:0.439626 5:0.25 6:0.5506849
-1 1:0.404841 2:0.0401568 3:0.364929 4:0.860146 5:0.75 6:0.5753425
-1 1:-0.0202343 2:-0.00514585 3:0.3098565 4:0.84004 5:0.25 6:0.460274
-1 1:0.184927 2:0.095076 3:0.3098835 4:0.66965 5:0.125 6:0.5068493
-1 1:0.0400723 2:0.1552365 3:0.3597555 4:0.889626 5:0 6:0.5506849
-1 1:0.1250235 2:0.4249005 3:0.369952 4:0.890256 5:0.125 6:0.5150685
-1 1:-0.059924 2:-0.110185 3:0.14503 4:0.390181 5:0.125 6:0.5041096
-1 1:-0.1502095 2:0.204785 3:0.149869 4:0.609705 5:0 6:0.6657534
-1 1:-0.0399782 2:-0.0847655 3:0.3298915 4:0.849554 5:0 6:0.6767123
-1 1:-0.0652295 2:0.01520555 3:0.255139 4:0.439523 5:0 6:0.6328767
-1 1:-0.2050225 2:0.1947815 3:0.220127 4:0.64988 5:0 6:0.6054795
-1 1:0.1998355 2:0.12997 3:0.189924 4:0.630103 5:0 6:0.5369863
1 1:0.1347555 2:0.3197655 3:0.134945 4:0.400456 5:0 6:0.4630137
1 1:0.0299359 2:0.249944 3:0.2702425 4:0.629555 5:0 6:0.5260274
1 1:0.0598675 2:0.3447905 3:0.0001487985 4:0.120209 5:0 6:0.6684932
1 1:-0.1098715 2:0.179952 3:0.2050995 4:0.559761 5:0.625 6:0.6931507
1 1:0.3648685 2:0.569925 3:0.3048215 4:0.730318 5:0.375 6:0.509589
1 1:0.0550205 2:-0.180237 3:0.234897 4:0.549743 5:0 6:0.4547945
1 1:-0.02489815 2:0.4951385 3:0.160116 4:0.559982 5:0.125 6:0.6136986
1 1:-0.069851 2:0.0399185 3:0.180008 4:0.399951 5:0 6:0.6383562
1 1:-0.250237 2:0.1300815 3:0.01002415 4:0.159859 5:0 6:0.4520548
1 1:-0.0550985 2:0.10516 3:0.2650105 4:0.660463 5:0 6:0.5917808
1 1:-0.0148416 2:0.184838 3:0.350007 4:0.759803 5:0 6:0.490411
1 1:-0.11003 2:-0.1198015 3:0.1501225 4:0.430411 5:0.25 6:0.5342466
1 1:-0.3848015 2:-0.3049795 3:0.0799085 4:0.289922 5:0 6:0.5315068
1 1:0.285168 2:0.04486025 3:0.2147995 4:0.590232 5:0 6:0.5643836
1 1:0.02497775 2:-0.0752185 3:0.225127 4:0.67988 5:0 6:0.6054795
1 1:0.0551585 2:0.104838 3:-0.00499289 4:0.109803 5:0 6:0.490411
1 1:0.02001605 2:0.1148675 3:0.2349965 4:0.799853 5:0 6:0.6712329
1 1:-0.0451592 2:-0.094843 3:0.084929 4:0.390146 5:0 6:0.5753425
-1 1:0.4100025 2:0.1500725 3:0.420087 4:0.879541 5:0.5 6:0.5534247
