4.149114,4.036352,0.940701,0.037624,-1.737466,0
0.740770,-1.435457,0.715836,-2.429039,0.702892,1
0.968477,-0.180470,-2.610617,-0.890415,-0.666152,0
-2.773277,1.425919,-0.858161,2.276134,1.622058,1
-0.715284,2.690620,-3.650003,-2.507596,-3.329256,0
-2.033503,1.125963,2.632996,2.016019,-0.704909,1
4.836143,-2.903318,-2.203386,3.769597,5.033408,0
-0.956545,-0.180493,-0.499699,0.257424,-0.382212,1
0.796032,-0.195288,0.163767,-0.953405,-0.638730,0
0.826107,2.924777,1.466267,3.273924,1.999027,1
2.392220,2.335388,-0.468528,1.094219,0.995949,0
-0.593291,-1.889228,0.892396,-0.680458,1.020408,1
-1.520156,-2.535819,0.320159,-2.776328,-2.194653,0
-3.966657,-2.327187,-1.814897,0.028119,0.644711,1
0.919930,-1.240685,0.396696,-0.298784,-1.771257,0
-1.707203,0.463137,0.318488,1.717759,0.344357,1
3.106783,1.717398,1.121511,0.818271,-1.923719,0
-4.523240,-6.006974,-0.081570,-1.420094,3.058611,1
2.483945,1.581765,-5.436778,-1.241093,0.939732,0
-2.029949,3.052035,0.830580,3.718460,-0.442134,1
3.636890,-1.739470,-0.160872,-2.103977,1.586322,0
-2.318842,1.446987,3.135252,-3.650818,-1.201033,1
-1.795036,1.682240,-0.346050,-0.499443,-3.248689,0
-0.062329,0.122644,0.148363,2.940426,-2.080029,1
5.407917,-1.333921,0.477687,0.887551,0.699968,0
0.352519,2.614605,-1.700277,2.672609,0.782576,1
1.092289,2.769879,0.746717,0.729704,2.916525,0
-2.047272,1.128325,-2.473333,0.932895,1.586147,1
3.703350,-2.827048,2.041910,-0.432854,1.495217,0
-0.393029,-1.728556,-0.345041,0.275637,0.121518,1
1.642037,1.219345,-3.031090,0.614820,1.107462,0
-2.841656,-3.176231,-1.595708,0.488232,3.646240,1
0.548420,0.629262,2.013460,-2.047543,-0.201422,0
-0.136819,-1.130723,0.610080,-1.955167,-1.109299,1
0.575273,0.378522,-0.839403,-3.850789,-0.458200,0
-1.470110,-2.551765,-1.702200,-1.309029,2.081896,1
1.564667,-0.026401,-0.566643,-0.833379,-1.659824,0
-2.712682,-3.120302,-1.172891,-1.555159,1.101202,1
4.030959,0.648390,-2.276091,0.313801,-1.898843,0
-1.889334,-2.368567,1.515440,1.734065,3.942084,1
2.100965,1.052047,1.616186,-1.130682,3.014593,0
-1.337973,3.848229,-1.045064,0.806108,2.218995,1
1.228203,-2.197085,-0.307793,1.431471,0.665479,0
1.092904,1.442686,4.280766,2.198982,0.902857,1
1.386123,1.571957,-2.073354,1.217065,3.116108,0
-2.289750,1.739980,0.227923,-1.869005,-0.252550,1
-1.018139,-2.588409,-0.740777,-0.720124,1.053290,0
0.101313,2.699027,-3.743984,1.631725,-5.630751,1
0.285256,-1.461619,-1.758068,1.234293,-0.646276,0
-4.525064,1.854562,4.534657,2.818078,2.447598,1
3.695894,-0.822726,1.554842,0.613232,0.398922,0
-1.552930,1.877484,1.503351,-0.334743,0.183796,1
-3.025899,2.159945,5.013407,-2.890572,5.944872,0
0.819710,-0.757065,-1.085692,-3.434960,3.127171,1
2.199841,0.542878,-4.250557,-0.006182,-1.112801,0
-1.271141,1.194750,2.000213,1.472176,0.460640,1
-0.036486,-1.229034,-0.018100,4.475513,0.295061,0
-3.317914,4.100656,-0.965452,-1.337641,-2.629972,1
3.716103,0.121990,-2.286088,-1.423967,1.542882,0
-0.105152,0.439090,0.166216,-2.956221,1.227313,1
0.261190,0.596185,-0.200594,1.134117,-2.427151,0
1.321092,1.948243,2.162066,-0.632838,1.412781,1
7.013840,-3.209954,-0.938517,0.296474,-4.330523,0
-1.483973,-0.040927,1.977000,-0.166817,4.946369,1
-1.498266,2.663417,1.070489,-1.161009,-0.684611,0
-1.024937,0.828901,-2.352327,0.014272,-0.278776,1
0.749423,-1.989893,-1.624927,3.144570,-0.773231,0
1.836863,0.786191,-1.598260,-1.163713,-2.688993,1
2.628031,-0.644561,2.760653,-3.050897,1.223124,0
-0.793003,-1.088271,-1.355124,3.381214,-0.734545,1
1.256291,1.257611,0.996951,-1.306213,2.883430,0
-0.673263,-2.190280,0.360061,1.353392,1.567054,1
-2.422463,4.025204,-0.512816,3.185143,1.018630,0
-6.182871,-2.428058,0.508232,1.827785,3.143114,1
3.909188,-1.389769,3.295674,0.213144,1.928903,0
-3.607791,3.676540,1.046716,0.233150,0.803227,1
0.790256,2.118106,0.187546,0.594859,1.640226,0
-2.450388,2.794124,1.407351,3.265699,-1.843461,1
1.206641,-0.914554,0.051637,-1.389101,0.122274,0
0.411118,0.329798,-0.043297,0.072557,4.481991,1
-0.749125,-2.707491,0.450934,0.611208,-0.080493,0
-0.712807,-0.136197,-0.186880,-2.974576,-0.909106,1
-0.191808,-0.951015,0.754171,1.449675,5.358057,0
-1.625776,2.446224,1.732023,0.327153,-1.765157,1
1.395477,1.575191,2.943530,-2.147739,2.960382,0
0.248198,0.219712,-3.480186,-1.867637,2.420897,1
0.810053,-0.597866,1.539680,-1.678219,-2.304827,0
-2.752985,2.015156,1.886157,3.244755,1.152211,1
0.076797,-1.108098,-1.749943,-0.953940,-1.887884,0
-0.031769,0.485165,-0.292389,-1.493907,-2.103862,1
-1.316346,-0.867264,-0.411709,-1.214640,2.099443,0
-1.076676,1.665250,0.838698,-1.018742,-1.822318,1
