1.836154,-0.043948,0
-1.382606,-0.800886,1
1.239763,-0.868793,0
-0.572053,-1.812150,1
0.680729,1.652044,0
-2.320987,0.000526,1
2.719352,-0.222722,0
-1.181400,0.925115,1
0.317900,-0.405917,0
-1.893519,-0.278928,1
2.109500,-0.655551,0
-1.969519,0.177719,1
1.586561,-1.342184,0
-0.662831,-1.833180,1
0.671078,0.663761,0
-0.623594,-0.515682,1
1.743205,-0.041279,0
-2.370657,0.269940,1
2.024028,1.237949,0
0.260543,-0.128222,1
0.567499,0.279685,0
-1.682205,-0.096962,1
1.327930,-0.395788,0
0.696221,-1.421338,1
0.950313,-0.103606,0
-0.947972,1.382164,1
0.189252,0.749654,0
-1.704590,1.530595,1
0.586725,0.738123,0
-0.839373,0.124281,1
1.321966,-0.544441,0
-0.035209,-0.341355,1
0.806647,-0.145887,0
-1.209759,-1.184803,1
1.587273,0.144617,0
-1.822666,-0.333886,1
0.162679,-1.181329,0
0.007357,-0.658097,1
0.501901,1.256610,0
-1.853908,-0.894663,1
1.476784,1.726768,0
-1.477650,0.683787,1
2.179937,0.265209,0
-0.951807,-0.544353,1
0.349973,0.114046,0
-0.435499,0.508056,1
0.198665,-0.620851,0
-1.561069,1.328651,1
1.415516,1.043740,0
-0.818182,0.448820,1
0.964189,0.020131,0
-0.668604,-0.807494,1
2.048376,0.302092,0
0.057737,-1.287276,1
1.809065,1.547144,0
-1.668525,1.701906,1
1.553901,-0.822388,0
-0.919525,-0.703478,1
-0.603574,1.990934,0
-1.347624,0.123573,1
1.508522,0.395826,0
-3.357372,0.718706,1
2.112978,-0.004703,0
-0.407045,1.012820,1
2.444706,-0.900686,0
-1.769210,-1.272252,1
0.538933,-0.334497,0
-1.835519,0.324816,1
1.699618,-0.414246,0
-2.933627,0.525882,1
1.864495,0.647187,0
-1.155587,0.564785,1
1.343755,0.074525,0
-0.634431,-1.269342,1
0.108702,-0.238120,0
0.293207,1.156897,1
0.540332,0.144537,0
-0.631859,-0.829316,1
2.766857,0.986853,0
-0.439375,-0.610811,1
0.577934,0.261108,0
-0.869195,-1.546217,1
0.345149,0.701134,0
-1.889249,-0.134123,1
1.208790,1.329650,0
-1.571245,-0.174637,1
1.203165,-0.558730,0
-0.168067,-1.209700,1
0.900791,0.848876,0
-0.145764,0.032022,1
0.842635,-1.626971,0
-0.827081,-0.587557,1
1.067823,-0.472810,0
-1.084741,0.221177,1
0.929039,-2.405601,0
-1.726447,0.200203,1
1.488322,-0.338295,0
-0.397927,-0.642425,1
0.223579,-0.398999,0
-1.866746,1.281691,1
2.735025,-1.014889,0
-1.763022,0.137798,1
1.294517,0.793078,0
-1.656022,-0.056722,1
1.105607,-0.233603,0
-0.687689,-0.614295,1
0.303486,0.919835,0
-1.403788,-0.129334,1
1.778930,0.148182,0
-1.269456,0.426293,1
1.376704,0.778644,0
-0.074508,-0.133001,1
1.781624,-1.231256,0
-1.717210,0.062335,1
0.770695,-1.091473,0
-0.531416,1.454638,1
1.926260,0.109352,0
0.731728,-0.391698,1
0.845721,1.876452,0
-0.925689,0.255178,1
1.453591,-0.142228,0
-1.606749,-0.433097,1
1.989896,-0.199492,0
-0.272653,1.471306,1
1.060561,0.256483,0
-1.517816,1.661498,1
2.482764,0.238250,0
0.004766,-1.424746,1
1.539849,0.785464,0
-1.377657,-0.451477,1
1.138895,-0.511676,0
0.438039,0.278316,1
1.194953,0.012590,0
-1.031958,1.009203,1
1.079428,-0.036961,0
-0.216033,-1.337578,1
0.875373,0.980003,0
-1.990981,-0.674485,1
0.516408,0.999107,0
-0.008790,0.304569,1
0.239184,1.108409,0
-0.354737,-1.488735,1
1.038981,-0.146765,0
-1.708958,-0.217247,1
2.189375,1.405770,0
-0.548542,1.290923,1
1.500843,-0.161541,0
-2.127582,0.924556,1
2.409494,-0.010810,0
-1.732242,0.098704,1
2.741562,-1.096754,0
-1.688197,-0.799639,1
1.226643,-0.683310,0
-2.640141,0.488273,1
0.401683,-1.071091,0
-0.444749,-0.709503,1
1.290216,0.686518,0
-1.112518,0.318366,1
0.432212,0.372521,0
-0.953978,0.824884,1
0.522681,-0.614184,0
-0.319439,0.313905,1
0.702523,0.727687,0
-2.596804,-0.144779,1
1.853554,0.109852,0
0.537696,-0.764090,1
1.706146,0.915844,0
-0.482780,-0.141798,1
1.802109,-1.172310,0
-1.088509,-1.570872,1
0.084088,-0.198520,0
-0.630771,0.182331,1
3.027522,0.575747,0
-1.545566,0.476407,1
0.724270,-0.169792,0
-0.644818,0.721344,1
0.920428,0.509954,0
-1.793535,-0.393003,1
1.316290,0.218904,0
-1.875818,-0.292708,1
-0.242774,0.715522,0
-0.796349,0.137957,1
2.316681,1.115442,0
-0.496428,-0.549669,1
0.264641,-0.140900,0
-0.087060,-1.207455,1
0.705158,-1.353607,0
-0.081804,1.020194,1
0.687388,-0.280295,0
-1.114091,-0.009516,1
1.307728,0.061492,0
-0.638917,-0.953360,1
0.751306,-0.450627,0
-1.274844,-0.539544,1
1.357417,-0.185407,0
-0.569125,-0.807729,1
1.259916,0.107557,0
-1.108596,-0.140189,1
1.310769,0.580456,0
-1.716351,-0.860454,1
1.948289,-0.064202,0
-0.204772,-0.589285,1
2.001237,-0.204340,0
0.448706,-0.056047,1
-0.240485,-0.330994,0
-0.017715,-0.640383,1
1.719219,0.641510,0
-2.209846,-0.671968,1
1.587874,-1.175440,0
-1.136721,-0.144330,1
0.507313,-0.734379,0
-1.663483,-0.277907,1
-0.075547,-0.609879,0
-0.733711,-0.357226,1
0.480720,1.104403,0
-1.409409,-0.240056,1
1.396518,0.497456,0
-1.940981,-1.035485,1
0.563337,0.339192,0
-0.660488,-0.146758,1
1.870780,-0.098881,0
-0.596949,0.403128,1
0.899461,-1.256291,0
-1.059583,0.820836,1
0.617251,-0.383023,0
-0.492435,-0.237367,1
1.362981,-0.573197,0
-1.357832,-0.455528,1
0.005005,-0.294417,0
-0.063802,-0.915126,1
1.725538,0.772754,0
-1.649189,-0.810940,1
