0.882252,-0.206993,0.590580,-1.518834,0
-0.863035,-0.273295,0.375067,0.241150,1
1.817623,-0.471037,-0.231987,0.230609,0
-1.311596,-1.136972,0.516144,-0.251488,1
0.851762,-0.286823,0.414220,0.283519,0
-0.313432,0.765959,2.093174,0.363489,1
1.084579,-0.840144,0.182006,0.253722,0
0.096974,0.021352,-0.444575,0.394437,1
1.284958,0.048584,0.091116,-1.358613,0
-0.336769,0.824241,0.458858,-1.268584,1
-1.474187,-1.429599,-0.246858,-0.412816,0
-0.938190,-0.248202,0.213969,0.188710,1
1.225464,1.097828,0.669927,1.247114,0
0.182068,-0.460681,0.841220,-0.502741,1
1.426445,0.760370,0.297792,0.548334,0
-0.047595,0.109639,0.085236,0.134111,1
2.380646,-0.639558,-0.467149,-0.274504,0
-1.602468,-0.253330,-0.644830,-0.469468,1
1.072923,1.133361,-0.022069,-0.905089,0
0.144228,-1.059222,0.777087,0.653381,1
1.282722,1.939677,0.012248,-0.760824,0
-0.648237,-0.150921,0.539713,0.937207,1
0.541042,-0.307569,-0.282235,0.196144,0
-0.836057,0.572072,-0.076133,-0.192833,1
1.166721,1.451710,1.327072,0.998235,0
-1.529074,-2.389897,0.816907,0.484968,1
1.431411,-2.071403,0.506154,0.242591,0
-2.114548,1.125705,0.982160,-1.909883,1
1.775618,1.576257,-0.190531,0.541173,0
-1.817876,0.195771,0.270981,0.171231,1
1.790173,-0.476480,-0.827829,0.205492,0
-0.910404,0.302158,0.317516,0.516764,1
0.078308,0.769459,-0.686463,0.239629,0
-2.324876,-0.835362,1.037518,1.297522,1
0.346421,0.302845,-0.840352,-0.059351,0
-1.838047,-0.748675,0.246813,-0.070826,1
1.213478,-0.633918,0.749635,-0.293898,0
-1.884825,0.454870,-0.086720,0.382792,1
0.015202,-0.945163,-0.306465,0.107438,0
0.158515,-0.278019,0.816300,-0.380669,1
0.851840,-1.008816,-0.086544,-0.220867,0
-0.836514,0.230957,0.144232,-0.195316,1
0.447732,-0.395530,-0.072503,-0.685911,0
-1.627590,-0.175237,0.544164,0.393820,1
0.742039,-0.031661,-0.466067,-0.045274,0
0.511693,-0.328271,0.586700,1.782064,1
1.644093,-0.479317,0.571185,0.541838,0
-2.326890,0.012687,-0.796404,-0.469189,1
2.703206,0.203116,0.676399,-0.182595,0
-1.284193,-1.152375,-1.258934,-0.484288,1
0.867751,0.362450,0.407481,-0.733604,0
-1.249687,-0.969802,0.977045,-0.611088,1
0.643092,1.233783,0.711464,0.594874,0
-1.461648,-0.421605,0.195833,1.092693,1
2.094970,-0.557021,0.604197,-1.768124,0
-1.293527,1.393846,0.161072,-0.397302,1
0.897833,-0.283212,0.228884,0.805642,0
0.294651,0.224267,-1.134345,-1.614563,1
0.246457,-0.157038,0.275536,0.371721,0
-0.925036,-1.536849,-0.678612,-0.234757,1
2.349313,0.146754,0.961303,0.808225,0
-0.074258,1.025113,-1.153523,-0.738533,1
0.105869,-0.506831,-0.934192,-1.000921,0
-0.214736,-0.819080,-1.017498,-0.144979,1
0.412856,0.951192,-0.436774,0.260849,0
-0.088798,-0.474545,-0.926255,-0.162798,1
0.639154,-1.136215,0.002051,0.619431,0
-0.597746,-0.428868,1.552122,0.057107,1
0.831223,-1.278314,-1.360042,0.110773,0
-0.314730,0.258680,-0.459675,-0.695805,1
0.230556,-0.931956,0.330379,0.677157,0
-0.516377,0.532535,-0.468730,-1.083176,1
0.886859,0.261115,0.245460,-0.787878,0
-0.634667,-0.547499,-0.438177,0.174590,1
1.460341,0.701738,-0.737352,0.044315,0
-1.485442,-0.324245,1.248273,-0.403000,1
1.574006,0.551399,0.291102,-0.068674,0
-1.443491,-0.144768,0.240241,-0.001419,1
0.586668,1.022507,0.654437,-0.606888,0
-1.726396,1.020366,-1.528187,-0.946920,1
0.359776,-0.403486,0.286865,0.735219,0
-0.528203,0.087716,-1.122607,0.205967,1
0.544772,-1.116479,-0.242821,0.257210,0
-0.866206,-0.200772,0.318103,-0.351163,1
0.139047,0.762582,0.046968,0.386809,0
-1.096125,-0.209261,-0.072577,1.315538,1
1.269484,-0.002422,-1.591613,0.297045,0
-0.534390,-0.486808,0.899508,-0.024730,1
1.619466,0.589292,-0.082123,-1.168748,0
-1.616770,1.134185,1.268151,1.852823,1
1.918461,-0.527360,0.471120,0.376741,0
-1.622326,-0.251454,-0.138198,0.291832,1
0.496905,-0.557400,-1.259927,0.010157,0
-0.664353,0.102771,-0.969708,-1.021423,1
0.141165,0.079411,0.471979,-1.424515,0
-1.668403,0.903769,0.069016,0.079036,1
1.875345,0.746957,0.582406,0.431396,0
-2.253932,-0.183362,-0.011867,-1.106417,1
2.008599,0.387644,0.987880,0.003207,0
-1.089925,-0.802570,-0.751400,1.150868,1
0.182987,0.195432,0.014440,-1.287391,0
-0.575424,0.347037,1.298137,-0.577134,1
2.567744,-0.615960,-0.839061,-0.235337,0
-0.596297,-0.052097,0.658596,-1.244299,1
0.966756,-0.500634,-0.979539,-1.590866,0
-1.418578,-0.032709,0.024170,0.415638,1
-0.405929,-0.527049,0.025500,-0.033936,0
-0.320355,0.634337,0.076343,-0.140893,1
1.178677,0.231160,1.601824,0.754645,0
-1.590022,2.031417,1.050209,1.439458,1
2.076692,-1.318576,-0.023088,2.009244,0
-0.926543,0.702958,-0.195852,-0.030306,1
0.710927,0.115051,-0.108615,-0.330195,0
-1.410476,-0.683621,-0.598251,-0.507336,1
1.956207,0.688678,-1.036638,0.852332,0
-0.921046,-0.528447,-1.158002,0.590654,1
0.117524,-0.615787,-0.200676,0.451211,0
-2.411915,-0.764262,0.273151,0.787883,1
2.257900,-0.518980,-0.185549,0.514165,0
-0.163389,1.188309,0.836943,-0.929756,1
0.743969,-0.401213,-2.175420,-0.126822,0
-0.852652,-0.243495,-1.468164,0.041473,1
1.324415,-0.217067,0.820771,-0.226308,0
-0.813660,-1.210508,-2.067123,0.516406,1
0.862177,-0.502454,-0.587451,-0.963007,0
-0.822015,-0.505136,1.046962,0.697194,1
2.473568,-1.361423,0.847858,0.694815,0
-0.643472,-1.259139,-0.076197,-0.108638,1
0.728029,0.061114,0.351896,0.189059,0
-0.801183,-0.678293,-0.537621,-0.915746,1
1.001869,0.242948,-0.397058,0.019445,0
-0.348775,0.020467,0.472366,-0.864409,1
0.594589,-0.747288,-0.079878,-0.660393,0
-1.129318,-0.008821,-0.614024,0.557749,1
1.648529,0.430273,-0.701741,-0.759818,0
-1.292809,1.252567,1.357159,-0.260203,1
0.130962,0.011472,-0.689051,0.171137,0
-2.039076,-0.661527,0.392905,-1.301460,1
0.146984,0.648067,0.652817,0.501471,0
-0.168485,-0.059070,0.589350,-0.064639,1
1.103568,-1.181868,1.183439,0.058681,0
0.264521,-0.087886,-1.506023,0.726800,1
0.437275,0.910928,0.292520,0.273342,0
-1.180431,0.570738,0.051431,1.215987,1
1.561788,-0.530611,0.263853,-0.495737,0
-1.376574,0.074442,-0.736770,0.004251,1
1.170409,0.479122,-0.716810,-0.063238,0
-0.085570,-0.868375,-1.110696,-1.488518,1
1.665884,0.307688,-1.020088,0.410048,0
-1.674459,-0.703801,0.821612,0.254923,1
1.106758,0.103940,-1.604800,-0.514804,0
-0.962836,-0.189448,-0.206511,0.430568,1
1.920665,0.652910,1.136258,0.004627,0
-1.235507,-0.378097,1.154744,0.034951,1
2.188757,-0.191040,-2.073940,0.470407,0
-0.480636,-0.340477,0.275779,0.702916,1
-0.230690,1.376508,0.806289,-0.352052,0
-0.177335,-0.502847,-0.447649,-0.291074,1
1.074193,1.005443,-0.306344,0.512999,0
-0.995644,0.478796,-0.445216,0.804392,1
1.236837,0.536081,0.764534,-0.129374,0
-1.236168,0.198377,-0.120812,0.237838,1
-1.405279,-0.134137,-1.492063,1.271239,0
-1.667709,0.455257,-0.053500,-0.001925,1
1.105801,-1.655048,-0.303054,-0.006233,0
-1.904262,-0.694684,-0.954786,1.347812,1
1.551605,0.061337,0.148077,0.794371,0
-1.235147,1.284955,0.148928,-1.071744,1
2.106316,0.767231,0.527471,-0.312197,0
-0.649184,-0.661595,0.111919,-1.539386,1
0.362248,0.239239,-1.161221,-0.144233,0
-1.568435,0.981189,0.522598,0.372469,1
0.085822,-0.640348,-1.013011,0.829135,0
-2.604168,0.397153,-0.497177,-1.090523,1
1.111255,0.523879,0.722855,0.551423,0
-0.464806,0.185040,0.054895,0.408561,1
0.380346,0.782291,0.721881,-1.176706,0
-1.512318,0.479019,1.148996,-0.280418,1
0.864159,-0.162453,-0.814975,-1.452352,0
-1.432615,-0.125974,-0.518424,-0.623443,1
1.216725,0.803808,-0.246724,0.372922,0
-1.388882,-0.606170,-0.353018,0.237921,1
0.590707,-1.522372,0.767999,-0.564292,0
-1.409984,-0.422122,-0.863013,-0.451570,1
0.243671,-0.595855,1.016709,0.109813,0
-0.915275,-0.578699,-0.683642,0.511735,1
0.857412,0.119059,0.591807,-0.198651,0
-0.771408,0.166187,-0.860573,1.201154,1
1.137754,1.963018,0.221163,0.361902,0
-0.862362,-0.738646,0.438524,0.342041,1
1.439374,-0.327446,2.702814,0.419376,0
-0.999089,-0.398861,-0.389031,1.280301,1
0.566746,0.818286,1.138116,-0.433982,0
-1.207889,0.662320,0.258093,0.500871,1
2.125547,0.691170,0.413751,0.408988,0
-0.706032,-0.055939,0.232460,0.253364,1
1.363592,0.646096,-0.895191,0.630921,0
0.164248,0.222934,1.361336,-0.806177,1
1.185308,-1.058429,0.028349,-0.104425,0
-1.306545,0.806459,-0.261566,-0.492484,1
1.810714,0.826914,-0.764542,1.173733,0
-2.184170,-0.269487,-1.317068,0.418562,1
0.595212,-0.129554,0.779999,0.916562,0
0.463625,-0.132853,0.918892,-0.285863,1
-0.531752,0.795948,1.137751,-0.285756,0
-1.876722,-0.248071,-1.779623,0.335751,1
-0.028019,0.954580,0.691655,0.301441,0
-1.237667,0.751869,0.744105,0.837744,1
1.710923,-0.523221,0.588012,0.520936,0
-0.615690,0.356553,-0.101041,-0.944029,1
0.004093,0.308470,0.361779,-0.502088,0
-0.261387,0.237449,-1.566441,-0.362833,1
0.587611,-0.584450,-0.166873,-0.683769,0
-1.506119,0.293276,0.225812,1.190966,1
0.470886,-0.346494,0.883117,-1.287106,0
-1.355455,-1.529540,-1.051404,-0.595082,1
2.629389,-0.765356,0.850614,1.426512,0
-1.501816,0.808237,0.468354,0.393656,1
1.272372,0.479652,-1.477629,1.073040,0
-0.033300,0.296417,-1.512400,0.360834,1
0.817404,-0.341301,-1.574575,1.748372,0
-0.785295,-0.418978,-1.626867,1.627112,1
1.189826,-1.293518,-0.393140,-0.073137,0
-0.504146,0.152252,0.530977,0.627449,1
1.952144,0.035751,-0.478506,0.344444,0
-0.662470,0.021381,-0.488681,-0.497127,1
1.218246,-0.879084,-0.702417,1.649113,0
-1.378420,-0.542217,-1.021549,-1.041693,1
0.914447,-0.394459,-0.804361,-0.520171,0
-1.339905,0.579234,-0.743921,1.074620,1
1.313115,1.531750,-0.464810,-0.645699,0
-0.227033,0.118793,0.538178,-0.312160,1
0.982124,0.919284,0.304051,1.602616,0
-0.439629,1.438055,-0.197690,0.658560,1
1.328681,0.172090,-0.033223,0.678138,0
-0.915452,-0.909055,0.358435,-1.250132,1
1.946621,-0.319106,0.848342,0.797569,0
-0.791315,0.023960,0.712440,0.548483,1
1.713749,0.580705,-1.131132,-0.990824,0
-1.344987,0.702078,-0.017456,-2.124559,1
0.662172,-0.834561,0.090933,2.361086,0
-0.713788,0.182328,-0.564272,0.713321,1
0.940404,-0.847605,0.896422,0.700275,0
-1.709378,-1.714823,-0.406634,-0.025490,1
0.325476,0.527240,-0.397738,1.142091,0
-1.286627,-0.653725,-0.853255,-1.902967,1
0.365601,0.049427,-1.646254,-0.511596,0
-0.993659,0.431611,0.289390,-0.038424,1
2.467974,0.127048,-0.637928,0.829799,0
-0.545715,-1.306869,0.119433,1.922459,1
