-1.662870,-2.059318,-6.754539,2.308775,-1.064268,0
2.082445,4.568827,4.548893,2.563446,-1.469574,1
-0.829237,1.583797,7.449894,0.927423,-3.397595,0
3.557037,-0.174316,2.106558,-2.343115,2.724319,1
0.938219,1.368151,-5.130436,-3.608559,0.956547,0
2.586700,-2.097635,3.049150,2.830519,-2.026577,1
-1.498718,-6.624799,-5.578492,-2.785831,2.484838,0
2.956463,-2.212575,0.280771,4.696115,-4.278749,1
-1.410271,-0.162247,-3.525816,-4.556032,-0.208944,0
-2.311719,3.650188,3.673201,0.054495,-0.512262,1
-4.987814,1.119257,0.918417,-1.611301,-2.651566,0
-2.682034,-4.458868,-1.417592,1.753483,1.144550,1
8.548622,1.445236,-4.505671,-1.429039,-1.337749,0
-0.617703,-1.483856,1.109650,0.377413,1.355242,1
3.249161,2.022074,-5.167083,2.773653,4.191236,0
0.619621,-6.191166,3.388098,1.622591,-3.194511,1
0.640364,-1.877814,2.499897,-0.921917,2.224270,0
-0.800262,0.293617,3.199598,4.505301,5.298498,1
2.888517,6.469030,1.946302,3.883301,-1.156918,0
3.635599,-1.115924,5.013479,-1.756640,2.522686,1
-10.231548,-1.412916,-4.918457,4.844193,-0.357893,0
-0.540753,0.676891,0.294678,0.056787,3.175579,1
-3.585681,0.974100,0.354723,-3.029645,-2.803768,0
6.212618,0.292957,1.274702,-2.915421,-0.285120,1
-2.827901,-0.229082,-9.915514,-4.026905,-5.333964,0
-1.011433,3.993010,1.529572,0.743755,1.070910,1
2.552347,2.137285,0.981422,1.518333,0.129339,0
-3.154471,-0.760936,2.248165,-1.471791,3.115660,1
5.113855,3.637583,2.595625,-2.173854,-3.888426,0
8.436193,-0.006337,1.393478,-1.474428,-1.200212,1
0.680508,3.081909,-0.663523,0.029438,2.106258,0
1.271185,-3.075730,1.827143,2.802198,-1.258538,1
-10.288240,-2.441101,1.707518,-1.234844,-1.814083,0
1.432228,5.280573,-0.959118,-0.979925,1.298098,1
0.831644,2.108768,0.599617,-5.514160,-1.520658,0
0.675829,1.643534,-1.744482,-3.183340,6.841974,1
1.626112,-0.575777,-5.624784,-5.012195,-0.972202,0
9.886816,2.600637,-3.233573,-1.304544,-0.771527,1
0.193235,-2.591553,-2.834102,-6.719110,-2.196005,0
0.453514,-0.662710,2.416697,0.182160,4.205256,1
-5.607573,3.678610,2.072132,-1.775877,4.275337,0
2.268812,7.234842,-2.241078,3.188257,3.985573,1
-0.415901,1.552341,0.036371,3.635092,1.366947,0
2.781067,0.891842,-1.206757,-0.251222,-1.413080,1
-2.015664,-8.370214,5.324060,4.739067,1.236055,0
-1.745291,-2.697717,-3.897182,-5.223255,-1.611837,1
4.706461,2.499779,-3.266505,0.732721,-2.089849,0
-5.296621,-1.683890,3.083902,-2.242705,-0.741873,1
-3.634874,-0.676306,-3.864493,4.268507,-3.284125,0
-2.995068,6.050112,1.842924,-2.554426,7.519684,1
-0.711885,-1.453873,0.881384,-3.262998,-1.452351,0
3.877438,-0.587984,0.528973,2.764540,5.149347,1
1.137339,-4.981599,-6.232714,-1.145674,-0.044117,0
-6.520858,-4.087337,0.984701,4.885553,6.255836,1
-0.454586,2.286015,-5.637607,4.395573,-1.343241,0
1.158640,-2.020215,1.366468,0.169327,-1.828340,1
3.257868,-5.465654,-8.625271,-1.979306,-0.356318,0
-2.041785,-0.867194,0.169822,-3.585286,4.219595,1
-4.017785,0.457186,-0.515675,-2.674406,-3.234638,0
-6.478369,-5.235344,4.083687,-2.606442,-0.778839,1
-0.696758,-2.190267,0.718391,1.133795,-0.852661,0
