1.552342,1.010912,0.117820,0.214728,-1.223883,-0.089907,1.081564,0.525783,-0.145506,0.228781,0.213192,0.250697,0.233134,-0.372463,0.609834,0.479283,-1.465822,0.317965,-0.462392,-0.249432,0.849422,-0.705449,0.499267,0.123723,-0.470485,-1.227010,-0.861529,1.186868,0.261264,-0.054976,0.815713,-0.493756,0
-1.203531,-0.231769,0.541090,-0.436046,0.365928,-0.582185,0.683761,-1.459234,-0.110132,-0.080292,0.473722,0.179257,1.085057,1.574122,0.316541,0.538797,-0.732238,-0.281542,-0.572423,-0.331588,0.228287,0.104163,0.810035,-0.393605,1.821445,-0.339128,-0.403729,-0.192587,0.190587,1.713015,-0.572695,0.790713,1
0.789119,0.814886,-0.227812,-0.503838,-0.716864,-0.924785,-0.298975,0.694391,0.622422,-0.095619,1.303691,-1.080471,0.716690,-0.211144,1.261100,1.472380,0.695154,0.212539,-0.366968,-1.282342,-0.383360,0.645799,-1.089977,0.898568,0.578414,2.108518,-1.029511,-0.167394,-0.574382,1.405930,0.670125,-0.221296,0
-1.078173,-1.209239,1.618728,0.572135,-0.570199,1.313721,-1.044309,1.498035,-0.951712,-1.237251,-0.178873,0.003215,1.116222,0.535057,-0.321718,0.350771,-1.349232,-0.729811,0.495551,0.954207,-0.500927,0.511856,-0.198137,0.406964,1.304380,-0.383269,-0.829103,0.089550,0.060521,-0.034347,0.858018,0.888923,1
0.083606,0.279306,-1.877196,1.275941,1.228010,-0.809132,-0.349927,-0.484378,0.639001,-0.057363,-1.232367,-0.339563,0.098187,-1.217995,0.201000,0.721565,-0.169485,0.383816,0.572665,-0.510204,-1.815863,-1.307420,0.607569,0.083895,-0.977733,0.957484,-1.439646,0.087530,-0.444786,-0.804153,0.930093,-0.336132,0
-1.250271,1.042454,-0.065266,-0.130612,0.863405,-0.733271,-0.754657,1.899639,0.796480,0.726820,0.696448,0.427228,-0.247676,0.411843,-0.628506,0.565898,-1.675593,-0.109212,-0.108387,0.963193,0.152296,0.433266,-0.207038,1.134362,-0.346768,0.535393,0.770328,-0.185566,-1.183543,-0.166403,-0.396423,0.963779,1
1.726791,-1.650738,0.401702,-0.490713,-0.257265,-0.379706,-0.742333,-0.858290,-0.300318,0.606065,-0.690478,-0.591356,-0.638902,-0.032982,-0.905302,0.811828,-1.440713,0.830337,-0.164101,1.124021,-0.135345,0.069004,0.226804,1.488050,0.132327,0.447383,1.103533,-0.923298,-1.292539,0.573784,-0.038149,-0.383980,0
-0.177590,1.999066,0.069962,0.090596,-0.306466,-1.207462,-0.434389,1.299322,0.547213,-0.891984,0.428379,0.623192,-0.547984,-1.054690,-1.866815,0.284630,1.193201,0.059026,-0.017067,0.511365,-0.026555,0.141651,-0.010632,-0.338324,0.099346,-0.821114,-0.681359,-1.519253,0.913834,-0.587388,0.679482,0.105341,1
1.196921,0.507651,-0.805109,0.369506,0.677180,0.374480,1.296927,0.116812,1.490362,-0.215563,0.064180,0.663593,0.589589,0.104602,0.445184,0.624419,1.319943,-0.304788,-0.047770,-0.395377,0.977507,-0.920077,-0.473961,0.361285,-0.205679,0.621980,0.635183,0.315228,-1.555894,-0.704562,0.996746,-0.995336,0
-1.351450,-0.948714,-0.957103,-1.782138,1.320246,0.395989,0.405530,0.410553,-1.028383,-0.729991,-0.041894,-0.873715,-0.055051,-1.676380,-0.238050,0.635864,-1.046101,0.861661,-0.401041,0.370229,0.080376,-0.583868,0.215237,-0.530071,-0.697202,0.259931,-0.392612,-0.576811,0.355421,-0.911089,-1.256291,-1.023993,1
2.020237,-0.695746,-0.522846,-0.175214,-0.718547,-0.211169,0.933672,0.107366,-1.789403,0.678048,0.255293,0.240309,1.528477,-1.247252,0.671678,-1.186214,1.380872,-1.766516,-0.135257,0.982137,0.504434,-0.399998,0.251754,0.111467,1.355779,0.009284,0.549021,0.250869,-0.318996,-0.346179,0.146981,-0.018436,0
-0.535292,0.057179,-1.310800,0.139975,0.395190,-1.188756,0.497761,-0.875898,0.661098,-0.537360,1.090438,0.294731,0.726393,1.649538,-0.002106,-1.032825,-0.816744,-0.340776,-0.469818,-1.169102,-0.371841,-0.322407,0.077715,-0.569134,1.478465,-0.410769,0.093479,1.134609,1.595923,-0.331609,0.752840,0.255848,1
0.638608,-0.404289,-1.003507,-0.858597,-0.725746,-0.167825,0.806817,1.080762,-1.625567,0.274875,-0.100490,0.574157,-0.918435,0.247945,-0.109955,0.797415,-0.053489,0.046626,-0.030405,1.733433,0.406275,0.163675,-0.584509,-0.015529,-1.127598,-1.404115,0.557940,-1.133244,-1.196994,1.173207,0.091941,0.274085,0
0.041969,-0.150990,-0.206503,0.781174,0.091143,-0.209265,0.140778,0.420455,-0.616394,-1.159616,0.152580,0.503269,0.691211,-0.453362,0.740145,-0.275978,-1.348556,-1.564222,1.431754,0.525765,-0.013493,2.467006,0.847524,-0.052131,1.563207,-0.687837,-0.258782,1.260395,-0.052427,-0.846355,0.101301,0.886238,1
0.863796,-0.537800,0.290511,0.981652,0.580547,-1.014148,0.262540,-0.023566,0.074972,-0.107287,0.238853,0.061890,-1.161507,0.122880,0.252953,-1.164251,-0.041081,-0.548656,0.094496,-0.264039,-0.878834,0.485021,-0.400681,-0.754594,1.272550,0.818560,-1.263372,0.968958,0.112713,-0.680674,0.776247,0.306789,0
-0.872766,0.445568,0.379076,0.750914,-0.170520,0.006057,-0.787144,0.157977,0.021350,1.783428,-0.446670,-0.155278,0.166076,0.839420,0.508195,-0.399334,1.350630,1.160877,-0.088737,0.211324,-0.143012,0.547779,0.816612,-1.005244,-1.373840,0.483832,-0.412554,-0.781025,0.896783,0.088071,-0.331146,1.405084,1
0.463161,-0.146510,-1.140027,1.101138,-0.222300,0.700180,0.580273,0.964108,-0.405906,-1.030789,-0.809836,-0.738889,0.517895,0.706185,-0.783093,-1.025065,0.593563,-0.692756,-1.332502,0.761148,0.303981,-0.432214,-0.832350,-0.698829,-1.389745,-0.259674,-0.253476,-1.138983,0.825193,-1.288030,-1.280832,-0.507165,0
0.011884,0.130459,0.806408,1.269843,-0.424930,-0.977547,-0.416902,0.461785,0.243382,-0.413007,-0.072251,-0.367006,-0.334632,-0.707999,-0.497303,1.106086,0.301823,-0.108785,-0.198366,-0.150604,-0.517101,0.447400,-0.285093,0.625108,-0.076663,0.007013,-1.249144,1.719745,-1.354328,-0.084827,0.160034,-0.260499,1
1.758758,0.985200,-0.290734,0.540939,-0.901001,0.362594,0.908177,-0.877664,0.310759,-0.651858,0.582758,-0.745122,-0.555443,0.569380,-0.473858,-0.036276,-0.625757,-1.330406,0.597519,-1.151318,1.682243,-0.136974,0.702361,0.573699,-0.580293,-0.021589,0.698472,-0.484698,-0.331682,0.045521,-2.103754,-0.170878,0
-1.416555,-0.980651,0.747726,0.477682,-0.876203,0.923518,0.041850,-0.101971,-1.550713,0.214184,-0.676470,-0.253917,-0.399919,-0.993123,0.093433,-0.809324,-0.574118,0.232563,0.507617,0.502510,0.555631,1.448136,-0.617044,1.364380,0.506677,0.059837,-0.615287,0.534788,-2.081426,0.039083,-0.679003,0.386916,1
1.630741,-0.466595,2.002917,-0.088603,-0.451155,-0.646826,-0.329043,-0.451653,1.717229,-0.068456,0.902957,-1.469760,0.703264,-1.125437,0.468904,-0.177953,1.012621,-0.363453,0.602851,-0.529823,0.185377,-0.265847,-0.002031,-0.777487,0.194914,-0.170707,0.964950,-0.570731,-0.237627,-0.390163,0.252342,-1.545607,0
-2.097626,0.549118,-0.664779,-0.205290,0.324476,1.261831,-0.577707,0.263008,-0.828521,1.378941,2.343348,-0.039502,0.344815,-0.472827,0.670382,-0.549324,0.644888,-0.056110,1.064227,0.526557,0.819525,0.881398,-0.794803,0.474110,-0.517648,0.791808,1.698430,0.811208,-0.104034,0.528262,-1.159105,-0.444336,1
0.695095,1.031373,1.489292,-0.724228,0.015589,0.408077,0.260906,-0.091172,0.336369,0.657861,-1.973705,-0.817163,-0.039731,1.195222,0.408329,0.713578,-0.204973,-0.252696,-0.669112,-1.063916,1.215583,-1.209898,0.029903,-0.089907,0.111414,0.326141,1.433232,-0.299539,0.423316,0.778454,1.221955,-0.371505,0
-0.560049,-0.927107,-0.927392,-1.140385,0.605293,1.302426,0.077914,-0.519317,0.317416,1.149755,-0.482596,-0.212772,0.449261,-0.533676,-0.451266,0.637731,-0.207674,-1.200435,-0.288922,-0.774180,0.489267,0.574315,-0.793752,1.087392,1.576066,0.290373,0.245669,0.106225,-0.172706,-0.816770,1.165849,-1.195574,1
1.201504,2.367944,-0.344760,1.199802,-0.011862,0.603993,0.040708,-0.071900,-0.200298,0.162618,0.443869,0.134495,-0.394892,-0.408178,-1.127316,-0.940879,0.900788,-0.427290,-1.116096,0.057353,-1.130161,-0.583293,0.229672,0.198943,-1.088764,-0.823069,-0.017480,0.528738,0.039825,-0.055152,-0.147528,-0.171901,0
-0.740578,1.064623,-0.276637,-1.376272,-0.105658,1.251510,-0.804985,-0.054547,1.165388,-0.600943,0.137063,-0.815525,-0.746576,-0.763302,-1.200013,-0.157954,-0.556686,-0.679498,-0.808823,-1.006790,-0.924626,-0.633974,0.524721,-0.364861,-0.161962,-0.652823,0.118141,0.896096,-0.425564,0.686296,-1.566711,-0.368764,1
1.344208,0.290422,-0.871521,-0.480788,0.594513,-1.122246,-0.107980,-0.535547,0.092665,-1.026730,0.509861,-0.442725,-0.335118,1.787604,-0.009391,0.277686,-1.076870,0.345931,-1.237362,0.853637,0.704313,1.059381,0.192947,0.244832,0.487761,-0.834942,0.299972,1.046904,0.122981,1.312019,0.690772,-0.197901,0
0.596437,0.703408,0.500889,-0.043738,0.743372,-1.499898,-0.869874,-1.445644,-1.180034,0.850076,0.386398,-1.990523,0.635925,0.149129,-0.432330,-0.736640,-0.358261,0.723630,-1.449762,0.953890,-0.317697,-1.020397,0.394291,-0.889463,2.097828,-0.566627,1.064574,0.494391,1.210307,-0.387654,0.136322,0.780529,1
0.498602,1.639863,0.592994,-0.238512,0.896806,-0.122887,-0.819717,-0.819800,-0.396269,0.030607,-0.467777,0.408364,0.893207,0.656036,0.973595,1.096483,1.127535,-0.183705,0.875755,1.168250,0.581718,-0.124046,-0.040486,-0.124990,1.364507,-0.261179,1.102400,0.688318,-0.920458,0.220561,0.661349,0.705074,0
-0.784657,0.790482,-0.277066,-0.316391,0.512170,0.167928,0.144601,-0.601578,0.364980,0.036353,-0.476892,-0.478712,0.421802,0.987064,-1.214316,0.846895,0.280939,0.791302,-0.622835,0.095384,1.040442,-0.642613,-0.111554,0.033098,0.591706,0.720300,-0.038302,0.468213,0.710935,-0.591973,0.051525,1.183215,1
0.741224,0.817154,-0.690746,0.502358,-0.406630,0.610456,0.507685,-0.622375,-0.400440,-0.613746,0.471657,-0.114888,-0.188917,0.538007,-0.183372,0.790771,0.694025,-0.572649,-0.028608,1.826623,0.262216,-0.070083,-1.404311,-0.897191,-2.191133,-1.199358,1.641198,-0.167546,0.066454,1.797297,-0.097836,0.158709,0
-0.862522,-0.526833,1.423319,-1.142950,0.905663,-0.002105,1.546649,-0.334866,0.061338,-0.446186,-0.534622,-0.373189,-1.104488,1.329848,-0.404780,-0.420966,0.946435,0.383031,-0.117599,-0.196811,-0.870183,0.548848,1.630256,0.375483,0.161794,0.254249,0.597103,0.487284,0.367361,0.546239,0.321284,-0.777117,1
-0.430417,0.965973,-0.474284,-1.244480,0.125606,-1.635846,-0.234831,0.140404,1.145576,1.000393,0.431344,-0.376112,-0.908887,-0.107893,0.301065,0.742986,-0.544313,1.165050,0.018639,-0.484382,0.398470,-0.657967,0.826082,1.689254,-0.526476,0.229270,0.376053,1.320844,-0.699593,1.985032,0.372450,0.607867,0
-1.425868,0.716191,0.030252,-0.169427,0.299259,1.316436,0.050202,0.489056,-0.698731,-0.536812,0.163789,-1.254359,-0.944311,1.380787,1.256249,-0.563380,-0.115841,0.219737,-0.125967,-1.063761,0.409662,-0.048213,0.957509,-0.735107,-0.058672,1.595609,-0.613291,1.215272,1.101986,1.348119,0.297681,0.705422,1
-0.637569,1.456346,0.223208,-0.639832,-0.073642,-0.388529,1.374044,-0.508967,-0.931608,-0.481668,-0.609017,-0.576272,0.540453,-0.111926,0.195915,0.669327,0.087910,-0.296458,0.242875,-0.960226,0.899286,0.403101,-0.330657,0.619419,0.612012,-0.510759,-1.423190,-0.079083,-1.859532,0.338139,0.484345,0.368912,0
-1.642483,-0.436919,0.840995,0.812579,-0.699520,-0.113355,0.102170,-0.391670,-0.430773,0.174094,-0.243622,0.124311,1.444557,-0.105630,0.046934,-1.207295,0.198900,0.266297,0.927668,-0.023942,0.826913,0.467816,-0.994057,-0.403977,1.236348,-0.629151,-0.522392,0.330036,0.420240,-0.430797,-0.935846,1.096510,1
-1.105748,1.503840,0.137964,-0.525545,-0.114883,-0.427105,0.016000,-0.005727,0.135081,0.241315,-0.818022,-0.158392,1.079040,-0.208703,2.319015,1.147939,0.827785,0.747793,0.030991,1.060060,-0.373720,0.077375,1.513056,-0.213115,-0.031643,0.014903,-0.314212,-1.440238,-1.052817,0.771680,-0.469516,0.534947,0
-1.741820,0.080278,0.745510,-1.881992,-0.904700,-0.738647,-0.577703,-0.232558,0.779588,-0.428519,0.711826,0.396750,-0.336899,0.825687,0.253459,1.248054,-0.175642,-0.964706,-0.125418,-0.335474,-1.090918,0.057100,-0.979080,-0.107246,0.345864,0.744896,-0.374841,0.185036,0.655638,-0.925981,-0.212841,-0.441475,1
0.262947,0.820863,-0.686809,-1.110583,-0.710460,-1.202966,-0.115635,0.403840,-0.008199,-0.030325,-0.633899,1.068965,-1.248600,0.176989,-1.169122,0.081486,-0.732068,-0.439515,0.868421,-1.217409,-1.006371,-0.624484,0.091211,0.599765,0.513341,0.409398,2.131433,1.940024,-1.137243,-0.378054,-0.695981,0.405344,0
-1.267916,-0.641286,0.976514,-0.577295,-1.273937,0.544115,-1.320862,0.563826,0.171323,-0.234942,-1.423051,1.135560,-0.603835,-0.507576,0.997350,-1.280197,-1.024283,-1.311284,-0.381850,2.244395,-0.285697,-0.583625,-1.094520,-0.827475,-0.086105,-0.340899,-0.588337,0.757556,-0.666255,0.365409,-0.642940,0.139613,1
1.566097,0.338817,-0.562591,1.098396,-1.406144,0.483202,1.192674,0.140887,0.080473,0.324311,1.674189,-0.328528,0.405427,0.672505,-0.682692,-0.010590,0.690500,0.546474,-0.096962,-0.377275,-0.209359,-0.098995,0.682974,-0.429585,0.882153,1.076620,0.839375,0.351507,0.598858,-0.313133,0.760640,0.248421,0
-1.471164,0.325076,-0.150819,1.410931,-0.028027,0.920878,-1.912244,0.474577,0.550154,-0.740468,-0.529888,-0.731592,-0.416398,-0.102127,0.193935,0.125345,-0.715748,-0.900915,0.007140,-1.498256,-0.214556,0.675550,2.377846,-0.334862,0.047061,-1.558701,0.222733,-0.459896,-0.172833,-1.770949,-0.540237,-0.064047,1
0.711167,0.176825,0.891590,0.644868,-0.423140,0.176472,-0.423628,0.414717,-0.074982,-0.783535,-0.063662,-0.269857,0.106485,1.484761,-0.033724,0.659828,0.702760,1.296287,-0.426757,-1.470018,0.852780,-0.747088,1.056377,-1.160278,-0.238179,-0.405542,-0.994514,-0.154606,0.596781,-1.339816,-1.147060,-1.213869,0
0.529649,-0.054197,0.944559,-0.569538,-0.488960,0.237422,1.787495,0.304097,0.089141,-0.672075,0.105130,-1.121363,0.213421,0.059478,-1.042511,0.345840,0.165140,-0.326303,-0.515409,0.500586,-0.382420,0.178725,0.149416,0.237513,0.909192,0.080291,-0.905213,1.699122,0.799805,0.274058,-0.162096,0.412571,1
0.788322,1.125699,-0.058922,-0.176872,0.269829,-0.583863,-0.841283,-0.283507,0.190266,1.125369,-0.349741,0.805940,-1.002732,-0.580322,0.111770,-0.783513,-0.637692,-0.441761,0.410795,0.003701,-0.209370,-0.335726,-0.699721,0.684870,-1.595032,-0.394970,-0.572656,0.711165,0.792888,-0.910754,0.950176,0.215393,0
-2.181727,1.173761,1.266595,-0.518536,0.536635,1.046687,0.836066,-0.071426,-0.763825,0.057698,-0.152368,-0.108460,0.162176,-0.002119,-0.172715,0.246676,-0.631536,-0.528992,0.281237,1.886120,-0.235770,-0.012592,-0.345016,-0.733404,1.289033,-1.735696,0.020187,-0.574783,-0.451816,0.892293,0.064943,-0.758108,1
