0.978423,0.313553,-0.935530,-1.425133,0.593390,0.453081,0.728187,-0.832735,0.973541,-0.529528,0.664141,0.265414,-0.911207,-0.678986,-0.422344,0.051041,0
-0.655968,-1.478638,0.638321,-0.261696,0.820869,0.529586,-0.497041,0.624115,-0.374084,0.497773,-1.133064,-0.130864,-0.184834,0.639500,-0.456248,-0.211414,1
0.796084,0.218487,-0.446420,-0.477668,0.914673,-0.019713,-0.357407,2.319397,-0.003351,0.570306,-0.957480,-1.145938,0.514364,-0.125049,-0.071650,-0.716583,0
-1.653030,-1.088599,1.600230,0.682833,0.325844,0.414939,0.804112,-0.568161,-0.318847,-0.323878,0.855850,0.177278,0.780640,-0.716305,-0.288818,0.548180,1
1.627639,1.617055,-0.591629,0.406549,0.982373,0.018735,0.854993,0.667532,0.886576,-0.230031,1.415420,-0.091777,-0.001568,0.838560,0.166466,-0.232211,0
-0.742742,0.153267,-1.206075,-0.697973,-0.293484,-2.574220,-0.068235,0.470495,-0.932995,0.625163,-1.247904,-1.103744,-0.006565,-0.456685,-0.150016,1.715831,1
0.614489,-1.079430,-1.581522,0.683729,0.193045,-0.468634,0.118305,0.394785,0.887907,-0.726571,0.117977,-0.256517,0.107712,-0.166603,1.182230,-0.483911,0
-0.575161,-1.964780,-1.134824,-0.495714,0.315456,1.318114,0.602903,-0.644880,-0.421363,0.904418,-0.529307,0.353861,1.106016,-0.138885,-1.238125,0.925077,1
0.238375,1.473420,1.481421,0.706441,-0.237299,0.899481,-0.526872,-0.094010,-0.777931,-1.121697,1.490220,-0.222134,1.280392,1.006278,-1.319451,0.702779,0
-0.960380,-0.829952,0.207237,0.621317,0.119974,-0.905055,-2.264472,0.232705,0.395928,0.324214,0.003661,0.123568,-0.005044,0.227924,-1.666833,-1.742271,1
-0.257265,-0.272505,-0.294125,0.665055,1.215267,1.109650,-1.131008,-0.819498,1.000155,-1.765647,-1.175435,1.507091,-0.680430,0.244107,-0.440315,0.310536,0
-1.774451,-0.602351,0.131284,-0.400285,0.087623,1.033539,-1.391994,0.050734,-0.698173,0.234591,-0.807281,0.305468,0.396098,0.303045,-0.280580,-0.052185,1
0.838914,0.518574,-0.979188,1.407766,1.104325,-1.048130,0.123430,-0.041476,-0.728041,-1.771236,0.767186,0.007298,-1.212309,-0.482031,-0.013807,-0.216294,0
-0.682896,-1.117968,0.209633,0.548959,-0.013866,-0.941725,0.113815,-1.668446,0.265566,0.627224,0.998530,-0.027122,1.222880,0.722926,-1.842581,1.042813,1
