-1.471888,-1.237933,-4.460719,-0.414429,-0.890421,4.765162,-3.080500,-2.102683,0
6.894254,-0.622705,-0.446587,4.539672,3.197044,-2.110214,-1.568463,4.918525,1
-3.332093,-1.417837,1.716025,-1.164409,-0.597764,0.688948,-5.440897,-4.965798,0
2.019672,1.618047,0.839972,0.579809,-3.719228,3.468548,-1.821880,-4.286115,1
-3.842065,-0.261490,-2.948293,-1.462959,0.771009,0.526940,-2.264807,0.970572,0
-0.150585,0.928229,2.879187,2.015236,1.549001,1.003206,-1.811341,-1.118284,1
-2.541434,0.245347,-0.613186,-5.330348,0.808167,1.784983,-1.028392,-1.035137,0
1.735901,4.253087,3.131451,4.542829,-4.095093,2.761337,1.256704,0.898890,1
-2.650985,0.143914,2.293223,-1.766673,-1.406560,-1.591377,-3.705898,-4.822158,0
2.429104,1.358421,0.880853,-0.124608,1.948742,0.975004,-1.646644,1.481151,1
4.035232,-1.551117,-0.222055,-1.460999,-1.069496,1.309938,0.097295,-1.745888,0
0.552780,3.809669,5.517318,1.654777,3.951991,-0.636080,0.007877,-3.813430,1
2.527168,-0.760824,-0.539446,-0.148307,0.772405,1.676724,0.583947,-2.978049,0
2.693225,3.369083,1.479174,0.432781,-0.196717,3.473448,2.935018,-2.311893,1
-4.951238,1.018960,-0.466649,-2.237956,-2.563156,-2.064582,-0.466575,-4.497640,0
1.700109,0.449625,-1.828215,2.713817,-0.355131,1.647780,1.160575,4.885693,1
0.878185,-1.982058,-1.514674,-3.904309,1.544242,-6.293262,-3.080482,-2.610687,0
-1.869305,0.934950,-1.910134,-2.118470,0.016062,-7.217555,5.403032,-0.591595,1
-0.256643,-3.358047,-0.132006,0.124974,-0.217895,-1.431763,3.412616,-0.532089,0
-2.281719,-3.264030,1.118874,0.906366,2.728475,0.496492,-0.002963,-0.602238,1
1.783917,-1.638075,1.154969,0.045966,-7.108716,-1.445969,-0.206291,-1.468789,0
0.264126,-0.783624,0.094304,0.783214,3.506207,-2.602687,-0.794307,0.500486,1
1.274040,0.088483,1.248110,-0.859574,0.569146,1.389352,-1.124948,0.241542,0
-4.015246,1.356512,0.930224,5.978625,3.196975,0.092488,5.023190,0.261776,1
0.091368,-3.283353,-1.403624,1.830347,-0.265245,-0.531147,-0.619925,-4.273497,0
3.073627,-0.032146,0.341114,0.728018,4.543433,1.312625,2.059991,1.153065,1
-0.183366,-3.312609,-1.225242,-2.865546,-0.893709,-3.148575,-0.935086,-2.244779,0
-1.666700,1.159978,1.638680,1.221225,2.704773,-0.069316,1.477616,-0.939908,1
-1.384389,-0.052165,-3.237377,3.118391,-4.641754,-1.682527,-0.866603,-0.790524,0
-0.298984,2.770310,2.911532,2.798443,3.558291,4.493921,1.355862,1.746319,1
-2.353535,0.710825,-3.391142,1.110004,-1.870224,-0.959387,-1.786935,-1.577058,0
0.081923,5.649086,0.883205,3.009377,0.554381,0.686635,1.048463,0.430988,1
0.923450,1.391435,-0.585912,-0.547273,-1.810942,-2.800119,-1.554858,-0.947145,0
2.781157,2.935026,2.624655,2.248200,2.027218,1.900627,6.486400,3.125552,1
-5.390342,-0.235444,1.765324,-2.952719,-6.771393,-1.626768,1.116555,-1.100677,0
2.292842,1.213468,1.063013,3.568659,-2.727996,-0.181788,4.029396,0.482776,1
3.144074,-0.060285,-3.837567,2.538110,0.472591,-1.129889,-0.951405,0.477610,0
2.969971,2.935904,1.448597,1.036656,-0.102493,-0.251847,1.248940,-0.664527,1
-2.849060,1.103481,-2.961301,-2.534949,-0.211421,-5.342281,1.115891,-0.062686,0
1.424746,0.840918,1.990847,-1.749222,3.846275,3.753098,4.947759,-0.003857,1
-4.457892,-1.527761,0.005041,-3.760268,4.008418,0.085645,2.007428,-5.364406,0
-0.207548,3.964227,1.749467,1.630875,1.546747,3.324852,-3.229471,0.795951,1
-2.408447,-2.054004,-3.423937,-1.142583,0.246667,-2.394500,-5.432755,-2.000383,0
-0.151975,0.535178,-1.469455,3.726506,3.648039,2.521297,0.787663,1.272023,1
5.223857,3.305056,0.148293,-5.148040,-5.203939,-1.864121,-3.183474,-0.976539,0
3.832703,-1.023359,-1.603661,-1.894489,0.760459,2.047382,2.883554,2.948376,1
-1.739220,-0.887538,0.682376,-2.077401,-0.290635,-1.237225,2.444395,0.448963,0
-1.576647,3.502836,4.051659,-1.300114,-0.327066,2.317989,3.151889,3.774988,1
0.888909,0.153665,-1.419651,0.029033,-3.315017,1.631144,-3.934983,-1.834207,0
0.934244,5.718115,0.864365,0.064825,0.989913,-2.873988,3.422003,4.462563,1
-0.343061,-1.379992,2.469919,-2.370135,-8.340398,-4.413033,-3.470508,1.362866,0
1.539577,-2.035402,5.053742,-3.391565,-2.491395,0.199944,1.090719,-1.293085,1
-0.818990,0.247390,-3.393791,2.200609,0.949440,-0.919198,-0.872293,2.335223,0
-2.903485,3.424145,0.446213,4.359548,1.650382,1.478399,2.637531,1.912521,1
-1.326046,1.587737,-5.143581,-0.052250,1.472410,-3.793718,-0.564308,4.056836,0
-0.717627,-0.902707,1.664349,2.769094,0.626728,0.777438,-0.997736,0.168157,1
-4.788684,0.030708,0.232441,0.802778,-1.890725,-0.413249,2.664764,-1.369862,0
4.794467,0.210811,-1.593287,2.415298,-0.010354,0.553079,0.587217,0.969129,1
5.163350,-1.422773,2.704052,-3.719301,3.088041,0.291403,-0.653560,-4.102931,0
-3.473583,-2.052536,1.365216,0.352813,3.035496,3.860862,0.804791,-0.838130,1
-1.630540,-1.670666,-0.516625,-2.816762,-6.215018,-3.788453,-0.317691,-2.313607,0
1.566310,5.535009,0.418898,0.389187,0.909842,1.526006,-1.016358,-2.908230,1
-0.188055,-0.297976,-0.624688,-0.179982,3.546424,-2.230444,-1.754567,1.139259,0
0.569066,2.093049,0.882998,-1.152059,0.710621,-0.681164,2.091994,3.576293,1
-0.842286,-0.771157,-2.241972,1.569673,-4.501315,2.128096,-1.472948,-1.106997,0
-0.469939,2.603548,2.539624,3.094135,3.052024,2.256952,0.675185,2.886566,1
-1.785026,0.552295,0.813169,-1.660561,-1.080611,1.019222,-1.221960,2.788338,0
0.953175,0.936328,0.623217,2.342891,-0.715348,-1.377295,0.912069,-0.235412,1
-0.876108,1.608540,-3.212581,-1.553962,3.240690,-0.049498,-2.107774,-1.377989,0
6.409999,1.981595,1.458397,2.116691,1.668486,-1.734057,2.163334,1.892188,1
-2.580809,1.034432,-4.829476,-2.144987,-0.500236,2.156635,-0.703095,-3.316792,0
1.509292,-2.280676,3.336229,-1.368440,0.037186,-0.518607,3.367304,-2.029009,1
-1.511860,-3.846599,-0.522074,-0.822373,-1.468587,-0.817834,0.731280,-1.183492,0
-3.759022,1.418983,-0.362533,1.339331,2.683312,1.488668,-0.267900,1.515460,1
-4.273298,-4.570482,-3.614689,-6.549661,2.656544,-1.564040,-3.960443,-3.276834,0
-0.077108,3.640580,-1.526668,-0.061077,1.884360,1.777626,1.419463,5.067817,1
1.803978,-2.659947,-1.406267,0.509277,-3.682454,-8.049047,-1.353723,2.713068,0
-3.086629,0.828929,-0.567737,0.701005,0.430373,0.070349,1.101435,3.712241,1
-1.289997,-1.359327,-2.406082,-3.321642,-4.678840,-1.884593,-2.184155,0.180913,0
-1.801291,0.952837,-3.487738,3.971067,-0.534965,-1.972775,1.872670,-0.890130,1
0.201329,-2.930746,0.064839,-2.482389,-0.345150,-2.147235,-4.312739,-2.907274,0
1.475528,2.428045,-0.596955,0.465221,-0.208671,0.524583,-0.716137,1.027805,1
-0.207699,-3.014849,-1.914822,-1.321769,-4.268470,-0.571316,-2.170586,0.823302,0
0.644891,4.101632,2.478105,2.055832,-1.112652,0.151482,1.441324,-1.555946,1
-2.034698,-3.545115,-2.789996,-2.621505,0.606215,-0.869994,1.182166,-1.995151,0
1.982624,5.455641,0.697152,0.143332,-1.111737,1.608237,0.845709,-0.822694,1
-0.287342,-0.229652,-1.238129,-2.193292,1.335854,-0.320289,-4.465494,-2.802638,0
1.456541,5.379083,-0.337498,-2.123452,4.487180,-1.368355,-2.646271,3.345090,1
-0.056515,-1.795904,-0.525743,1.152066,1.735141,-4.853035,-2.146547,-2.276214,0
4.710573,-2.186887,1.958519,3.887931,3.286186,-1.643881,2.060484,0.877947,1
-3.664608,-4.467406,-3.157102,4.526584,1.264842,1.390146,-2.319417,1.004915,0
-4.919112,-0.063524,0.947769,-0.413353,0.920436,2.095228,-0.816409,-5.102253,1
-2.415172,-1.658310,0.572380,-2.798478,-1.616481,-0.542297,-1.200673,-3.185361,0
4.487479,2.066520,2.041960,2.489532,0.515027,3.487368,3.105080,-0.875128,1
-0.239493,2.165403,-2.352921,-3.903985,-2.640069,-1.288964,2.907102,3.309127,0
4.516202,2.060045,-3.543339,1.612738,2.090810,1.999450,1.876630,1.653510,1
3.313478,-0.591463,2.914012,-0.173713,-5.348897,-3.920190,-1.657710,-2.105412,0
-0.103680,3.053359,4.244588,-0.611179,-3.575511,3.587629,0.406755,3.674187,1
-0.780191,-2.563396,0.105936,-1.233033,-2.537694,-2.582028,-4.271801,-2.139481,0
6.240201,1.950272,1.825241,0.323902,3.139256,0.003353,-1.388775,-2.626711,1
-4.612852,-0.392329,-0.542249,-6.063928,-0.486711,-1.142078,-3.956539,-3.066164,0
2.424530,5.241599,3.113093,-3.919230,-0.095179,3.098089,2.496321,0.756243,1
-2.112309,-4.041688,-1.831199,0.803672,1.816439,0.938174,-2.017244,-1.184607,0
2.882769,0.630842,1.228174,3.081081,-1.576170,7.230737,-1.133698,-0.631064,1
-0.730502,-5.581092,0.066171,1.312170,-0.174744,0.950743,-0.987785,0.243736,0
1.152859,0.015389,2.235706,-1.479356,1.574041,3.608320,-2.431834,2.666924,1
-3.333630,-6.598757,-1.284301,-3.333897,0.456074,-1.156505,1.131102,-4.974694,0
1.393823,5.997231,-2.984213,4.118348,2.449657,4.542498,1.971494,0.643068,1
-1.518440,2.321677,-1.851414,-2.336673,-3.834998,-3.421504,-3.372600,-2.519418,0
-1.758100,-3.468656,2.839966,2.879372,1.037644,3.893648,1.704923,-1.307866,1
1.769129,2.015507,-0.508676,-5.147376,-1.472241,-0.414008,-0.956011,1.382763,0
1.967510,0.682147,1.158998,-0.371554,3.596252,2.344489,4.199191,1.962940,1
2.659390,-1.082753,-0.696046,-3.388359,1.626896,-6.975361,-3.963451,-2.609856,0
-3.103163,2.844295,-2.986375,-1.106641,3.347112,-0.195763,2.324502,-0.442657,1
0.146287,-1.518010,1.917166,-2.228139,-1.153653,-0.215533,-1.699527,-5.437126,0
-0.182387,1.641384,-1.674311,3.730596,1.684058,0.664107,5.548422,0.206055,1
1.153989,-4.792895,4.395288,-2.246952,-1.566454,-3.238483,2.878146,-5.361562,0
2.181931,0.061618,1.757355,2.208397,-2.691128,0.075037,1.025800,2.388261,1
-2.520064,-3.701519,0.846945,1.726750,0.704816,-4.457775,-3.638663,-0.969283,0
1.598898,4.446311,-2.656131,1.066323,1.944989,2.194141,3.094515,-1.747801,1
-1.138693,-1.063374,4.394233,-3.572290,-2.544788,0.269054,-0.374729,3.793170,0
2.883417,1.396571,1.793802,2.771658,-1.671976,0.842061,-0.192090,-1.353130,1
-2.541981,-3.430310,-0.388891,-2.951612,-0.173379,1.910370,0.419176,-0.620378,0
0.810095,-0.201655,2.897545,-3.397987,-0.509989,4.402346,4.320735,4.392076,1
-2.055267,-5.763326,-1.800207,-0.878394,-0.081907,-1.215481,0.702058,-0.644820,0
2.355699,1.382314,-1.440459,-2.133639,0.878845,5.631798,-1.642050,1.610722,1
0.682097,-4.050982,0.443996,-3.920098,-2.900455,-1.473334,-1.069922,-1.702431,0
0.269386,2.519625,-2.911824,0.908239,0.831345,-1.403838,5.054756,1.440502,1
0.920273,-0.411728,-0.882126,-2.209707,0.724789,-4.234658,-1.838379,-6.562834,0
0.132587,1.454899,2.787423,1.919538,0.851080,-0.230145,5.100249,1.817681,1
-0.925942,-4.069290,-1.870814,2.881784,-3.616061,0.842516,-1.043403,-3.414593,0
0.451276,1.749098,-0.032769,-4.098581,-0.598041,1.622776,0.532105,2.696509,1
-3.258496,0.055722,1.512005,1.721714,-4.755001,0.705775,0.726104,-0.850144,0
