0.458116,-0.588199,0
-0.432925,-0.723439,1
0.024728,-0.476352,0
1.149823,0.777924,1
0.593907,0.655779,0
-2.920655,-0.287401,1
0.143761,0.131990,0
-1.741697,-0.027229,1
2.046798,0.043801,0
-0.719310,0.702845,1
1.003976,0.601483,0
-1.330378,-0.027025,1
1.541843,-0.315762,0
-0.177624,0.749375,1
-0.386138,0.479732,0
-1.438144,-0.524050,1
0.342203,0.890054,0
-0.302347,0.210555,1
1.332074,-0.852087,0
-1.670041,1.677490,1
0.735716,0.551724,0
-0.479067,-0.112668,1
0.682087,-0.972888,0
-0.559297,-1.134925,1
0.787289,-1.458471,0
-0.949025,1.801803,1
2.070477,-0.566415,0
-0.736617,-0.040497,1
0.944094,-0.744152,0
-0.963132,0.862472,1
0.998967,0.154180,0
-0.219012,-1.201103,1
1.080460,0.050270,0
-0.592014,-0.639448,1
0.329141,1.306852,0
-3.034721,-0.048387,1
0.784867,0.662753,0
-1.360481,-0.646944,1
1.804809,0.255841,0
-1.533106,-0.279368,1
1.198322,0.231198,0
-0.623517,0.950231,1
1.783992,0.587180,0
-1.288320,-0.623446,1
1.587395,-0.805341,0
-1.427975,-0.452322,1
1.110684,-1.053483,0
-0.997733,-0.252098,1
0.462844,-0.016597,0
-0.839938,-0.235183,1
1.685299,-1.434953,0
-0.583885,-0.049805,1
0.083916,-0.382163,0
-2.126744,-1.282940,1
0.252884,-0.104899,0
-0.960384,0.658734,1
1.196526,-0.766738,0
-0.926006,1.149925,1
-1.188753,-0.956303,0
-0.230119,0.310687,1
1.515154,-0.000184,0
-1.616087,-1.639502,1
0.610603,-0.455179,0
-1.386955,0.239095,1
0.863193,-0.618659,0
-4.090447,1.099193,1
0.739034,-0.250155,0
-0.348567,-0.213257,1
2.355365,0.575157,0
-0.743046,0.403289,1
0.570634,-0.229246,0
-0.345934,1.458180,1
2.054475,-0.301869,0
-1.406312,0.328776,1
1.002464,-1.591887,0
0.564308,0.056598,1
0.930546,-0.237779,0
-1.696337,-0.145234,1
0.998446,1.235450,0
0.088252,1.077894,1
1.420035,-0.187106,0
-1.595007,-1.545219,1
0.272546,-0.928109,0
-0.459989,0.058367,1
-0.536498,0.554685,0
-2.417078,-0.945314,1
2.669533,1.008838,0
-1.711230,-1.428705,1
2.408489,0.888366,0
-1.457166,-1.292311,1
0.525377,0.298342,0
-1.317703,-0.079690,1
1.646465,-0.095526,0
-0.595480,1.387122,1
1.381956,0.640420,0
0.203025,1.354279,1
2.352708,-1.931213,0
-0.949581,-0.254870,1
1.583662,-0.277353,0
-1.212824,-0.547733,1
1.962252,-0.633001,0
-0.763753,-1.515936,1
0.960104,0.470040,0
0.072864,0.310471,1
0.934466,0.374020,0
-2.125322,0.878969,1
0.966103,-0.070280,0
-0.365489,0.580110,1
0.899211,0.764107,0
-0.700536,-1.434424,1
0.003436,1.344958,0
-1.113353,0.943553,1
0.821609,-0.848716,0
-0.244994,0.487690,1
-0.221776,-0.547959,0
-1.704608,-0.606861,1
0.059261,0.616052,0
-1.776250,0.060108,1
0.886341,-0.257186,0
-1.051207,0.857216,1
1.336268,1.547356,0
-1.843733,0.435874,1
1.470517,0.069796,0
-1.127857,-1.199289,1
0.528923,-1.261794,0
-2.162529,-0.015062,1
0.717920,-0.547030,0
-0.946327,-0.798611,1
1.607728,0.402984,0
-0.500482,-0.846821,1
0.258312,-0.032717,0
-0.994986,0.977998,1
1.379915,0.503490,0
-0.390959,-0.497426,1
0.565347,0.247287,0
-0.994435,-1.094920,1
0.916065,-0.609301,0
-0.148296,0.634492,1
2.483896,0.158450,0
-0.124347,-0.724567,1
0.710933,-0.754990,0
-0.520381,-0.439914,1
1.814428,-0.111095,0
-1.451204,0.312486,1
-0.345102,-1.228436,0
-0.622713,0.260003,1
0.852246,-0.043471,0
-0.174179,0.758160,1
0.836349,-1.025807,0
-1.214931,-0.916124,1
1.372329,-0.757172,0
-1.309765,0.611909,1
0.152889,-1.118880,0
-1.512279,-1.091568,1
0.438665,0.297107,0
-2.219953,-0.239204,1
1.446377,0.721964,0
-0.038596,-1.161912,1
0.812667,-1.362556,0
0.051228,0.207844,1
1.061321,0.261952,0
-1.919476,-0.235782,1
0.890208,-0.706816,0
-1.531961,-0.529219,1
0.571570,0.507869,0
-1.627468,0.101311,1
0.870204,0.114016,0
0.806152,-0.479024,1
1.810946,0.200418,0
-1.488899,-0.625694,1
0.785776,0.312358,0
0.408450,-0.644554,1
0.471906,0.098201,0
-0.523862,0.848408,1
2.654362,1.729123,0
-0.849717,0.385207,1
0.892348,-0.457852,0
-1.626152,-1.528789,1
0.911904,-0.622463,0
-1.060930,0.642132,1
1.574151,0.426533,0
-1.490401,-0.330301,1
2.207948,-0.189782,0
-1.014180,0.360001,1
-0.165203,-0.431005,0
-2.219257,-0.286906,1
2.360413,0.515188,0
-1.492783,0.488813,1
1.776494,0.596858,0
-1.617736,-0.845086,1
0.489621,0.934688,0
-1.296152,0.372902,1
2.157118,-1.511770,0
0.194129,0.757793,1
1.016438,-0.682267,0
0.214990,0.553200,1
-0.100799,0.980961,0
-0.841374,-0.130958,1
1.573940,-0.585248,0
-1.351283,-0.482161,1
1.268221,1.975488,0
-1.676483,-0.972779,1
-0.459136,-0.744360,0
-1.131087,1.187877,1
0.996765,-0.200830,0
-0.848924,-1.242667,1
1.439673,0.830009,0
-0.447926,-0.930118,1
-0.386439,-0.731370,0
-1.929643,0.941033,1
-0.272907,0.566027,0
-0.758487,0.925803,1
0.376947,0.116310,0
-0.576212,0.332453,1
0.854474,0.012880,0
0.775216,-0.445591,1
0.505593,0.858661,0
-1.313120,0.312864,1
0.520024,-0.678256,0
-0.729346,0.903971,1
0.884314,0.399111,0
-1.257351,1.006893,1
1.915467,-0.458287,0
0.102592,0.162771,1
1.767092,-0.030835,0
-1.857592,0.024406,1
0.151164,0.265877,0
-1.896386,-1.376566,1
1.673679,0.699647,0
-0.842136,-0.214963,1
0.820662,-0.220202,0
-1.564341,0.308434,1
-0.065484,-1.324483,0
0.757308,0.318460,1
0.723661,-0.494081,0
-1.430737,-1.336305,1
0.942196,0.036626,0
-1.074357,1.425699,1
1.042989,-0.030278,0
-0.537053,-0.618264,1
1.359625,-0.127782,0
-0.730640,-0.956159,1
1.465026,1.326064,0
-2.008123,0.462707,1
0.610056,-0.084258,0
-0.406079,-0.340540,1
-0.203886,0.292998,0
0.104733,-2.063633,1
0.094805,0.629219,0
-0.827039,-1.295880,1
