-0.934748,-0.014964,0
-0.468662,0.355498,0
0.538032,0.101642,1
-0.240142,0.771172,0
-0.400252,0.008703,0
-0.412649,-0.225743,0
0.278319,0.341149,1
-0.820459,-0.865773,0
0.334441,0.699344,1
-0.155260,0.012586,0
-0.777122,-0.618492,0
-0.552257,-0.976511,0
0.045405,-0.298267,1
0.889728,0.294347,1
-0.707445,-0.421052,0
0.670764,0.716889,1
0.832438,-0.129016,1
0.471076,0.059949,1
0.997798,0.676689,1
0.594137,-0.506967,0
-0.267629,0.272298,0
-0.329245,0.790145,0
-0.797858,-0.564593,0
-0.917732,-0.121888,0
-0.431471,-0.408117,0
-0.367335,0.733558,0
-0.906711,0.076005,0
0.110426,0.326968,1
-0.236198,-0.535105,1
-0.834089,0.397868,0
-0.375868,0.240959,0
-0.014429,-0.378894,0
-0.131833,-0.406294,0
0.864821,-0.868705,1
0.737511,0.645536,1
0.776337,0.690734,1
-0.428230,0.974697,0
-0.589331,0.105734,0
0.205841,0.741201,1
0.465764,0.745513,1
-0.424704,-0.165237,0
-0.333518,0.398227,0
-0.826642,0.251931,0
0.016267,0.489835,0
0.098294,-0.674282,1
-0.162903,0.543764,1
-0.221854,-0.765651,0
-0.352727,-0.422158,0
0.319081,-0.337313,1
0.378663,0.389556,1
-0.895323,0.501716,1
-0.415848,-0.291019,0
0.456082,0.191410,1
0.466152,-0.663884,1
-0.979860,-0.511791,1
-0.449672,0.889983,0
-0.521345,-0.145029,0
0.613583,-0.590661,1
0.886015,0.839204,1
0.902605,0.152614,1
0.582885,0.651867,1
-0.920802,0.293335,0
-0.441551,0.766751,0
-0.152406,-0.021814,0
-0.790597,0.183567,0
0.077685,0.541247,0
0.503960,-0.566133,1
0.928637,-0.234747,1
0.930504,0.560558,1
0.405104,0.109039,1
-0.364563,-0.927670,0
0.532524,-0.190720,1
0.883674,0.564914,1
0.585753,-0.074941,1
-0.513388,0.496279,1
0.945407,-0.073230,1
-0.321347,-0.114388,0
0.341220,-0.952690,1
0.870442,0.459688,0
-0.829844,0.144893,0
-0.738184,0.015188,0
-0.184033,-0.062718,0
-0.700827,-0.282173,0
0.695095,-0.879509,1
0.131924,-0.542495,0
-0.999245,-0.550199,0
0.624454,0.274162,1
0.178457,-0.151561,1
0.128862,-0.712158,1
0.803875,0.247408,1
-0.341314,-0.652371,0
0.609832,-0.272471,1
0.474223,0.214901,1
0.689848,0.346174,1
-0.425809,-0.891088,0
0.039392,-0.807079,1
0.820979,-0.886918,1
-0.294113,0.727903,0
-0.674276,0.718353,0
-0.456349,-0.322688,0
0.630916,0.492852,0
0.556916,0.635066,1
-0.540637,-0.116245,0
-0.298671,-0.332991,0
-0.442561,0.147162,0
0.140580,0.627898,1
0.950597,0.401861,1
-0.207867,0.512122,1
0.971386,0.743812,1
-0.155999,-0.340591,0
-0.877145,0.802120,0
-0.380160,0.346491,0
0.249219,0.440605,1
-0.631282,0.856103,0
-0.585245,-0.186437,0
0.337137,0.629936,1
0.330660,0.836825,1
-0.247374,-0.521974,1
-0.960602,-0.300335,0
-0.250726,0.836518,0
0.539810,0.388292,1
-0.654374,-0.772157,0
0.502359,-0.032731,1
-0.632909,-0.851981,0
-0.029047,0.872411,0
0.481079,-0.400939,1
-0.369417,0.179715,0
0.344883,0.378351,1
-0.706644,0.793222,0
-0.988961,-0.600636,0
-0.937530,0.352894,0
-0.036163,0.127311,0
-0.514242,-0.341630,0
-0.649840,-0.512687,1
0.556157,-0.639400,1
-0.316738,0.785734,0
-0.494406,-0.384399,0
0.600020,0.030031,1
0.381596,0.092051,1
0.883839,-0.719777,1
0.219085,0.336434,1
0.196024,-0.450013,0
0.490776,0.653222,1
-0.350462,-0.849345,0
0.017911,0.671764,1
0.781220,0.280421,1
-0.915281,-0.491751,1
-0.408165,0.338155,0
-0.272934,0.380164,0
0.498336,-0.324729,1
0.840739,-0.836851,1
-0.232551,-0.354592,0
-0.919940,0.403291,0
-0.981034,0.024097,0
0.056185,-0.927757,1
-0.679181,-0.541060,1
0.084988,0.970974,1
0.769255,-0.427564,1
0.974738,0.100270,1
-0.950610,-0.472454,1
0.062849,-0.009269,1
-0.385451,0.185500,0
-0.452827,-0.681246,0
-0.331858,-0.084124,0
-0.383202,0.336453,0
-0.466905,-0.003954,0
-0.355525,-0.749981,0
-0.158006,0.823315,0
-0.291598,0.986658,0
0.828873,-0.006315,1
0.429901,0.244039,1
0.090133,-0.148827,1
-0.953235,0.092984,0
0.096516,-0.912308,1
-0.814653,-0.565145,0
0.115276,-0.067817,1
0.072216,-0.853372,1
-0.909001,0.277136,0
0.452753,0.618943,1
0.681090,-0.750183,1
-0.342258,-0.692286,0
0.431831,-0.504752,0
-0.266882,-0.355482,0
-0.811727,-0.327930,0
-0.504458,0.161578,0
0.959012,0.107441,1
-0.040111,0.954651,0
0.196499,-0.631167,1
0.547269,0.608499,1
0.071954,0.596278,1
0.033850,-0.346536,1
-0.182502,-0.517388,1
0.144233,-0.100419,1
0.082905,0.515009,0
0.733405,-0.316228,1
-0.325871,-0.215855,0
0.729153,-0.799502,1
-0.503608,-0.393822,0
-0.962427,0.752366,0
0.585177,-0.831889,1
-0.120831,0.832655,0
0.074713,0.004867,1
0.817325,0.738022,1
-0.258756,0.712851,0
0.914812,-0.728496,1
-0.289874,0.941446,0
-0.862676,0.602769,0
-0.071211,-0.548089,1
0.838571,-0.229969,1
-0.367770,0.721403,0
0.463537,0.941008,1
-0.018407,0.675179,0
0.567209,-0.692391,1
-0.175636,0.025034,0
-0.057133,0.684188,0
0.398683,-0.320386,1
-0.579335,0.150539,0
-0.775456,0.502450,1
0.331368,0.892863,1
-0.902683,0.209366,0
-0.485277,-0.058138,0
-0.233969,-0.699226,0
