2.648523,2.815893,-2.673020,-2.095160,-1.832284,-3.685331,-4.088056,-3.886353,5.310757,2.578915,-6.409173,-1.351465,-4.463034,1.602470,-2.693362,-3.157063,0
0.282272,-0.738179,4.174058,1.438993,-2.796598,3.674144,-1.530941,5.992599,-0.362601,-2.142176,3.324073,0.509692,0.823111,3.477191,4.121661,-1.459090,1
2.715225,0.368225,4.711369,-0.578176,1.173935,-6.577418,-3.660662,-2.158012,-5.179239,3.378559,-3.951900,1.351294,-2.512600,-3.564846,-2.668116,-5.292239,0
1.487012,-1.649842,-0.504754,2.415080,1.801076,-3.547592,2.095700,-3.840696,-6.109641,7.123185,1.936561,4.921361,2.581698,0.183628,0.803777,1.621888,1
2.515434,-3.154345,-0.498627,6.795441,1.062883,4.565960,-0.360575,3.968155,2.123316,-3.027745,-2.052144,-0.997252,-4.346102,-2.637638,-2.926048,-0.739030,0
-2.255250,1.700438,0.031949,3.705863,1.914239,1.422116,-3.711803,2.884358,-0.704263,6.296435,1.521525,4.292689,0.625479,-3.198961,7.036349,-7.461203,1
-4.046977,-3.217405,-3.733302,-0.275347,2.141924,-1.190899,2.230352,-4.897022,0.098751,-4.664826,-0.517349,-3.810636,0.587263,-0.353041,-2.603905,-0.759212,0
-1.899197,1.439759,-2.907382,0.576218,2.709327,1.587907,-2.058572,1.582076,-3.210857,2.882255,0.594144,-6.035845,-0.759832,-0.967048,-5.066278,3.954017,1
-3.241948,-2.146313,-1.414181,-0.218262,-2.578154,-2.211411,-4.018960,-1.522318,-5.726216,-3.907450,-1.527501,-2.612480,4.102379,-4.635500,-4.981847,-0.186724,0
1.158435,-0.395412,-2.503025,4.890378,6.403285,1.798730,-1.649601,-0.224980,-3.345263,-0.145219,-0.199709,-2.614638,1.818494,1.780242,2.951035,6.113170,1
-0.237455,-2.061360,-1.182032,-2.976377,-3.688065,1.964954,-3.405114,-3.659155,0.955919,-4.753030,-1.207150,0.696825,-1.000387,-2.981581,-4.537398,0.404518,0
3.554320,2.166263,-0.173667,0.708489,-0.241529,-1.407681,-0.306582,-2.092453,0.698867,-2.904790,0.090037,3.438846,1.688561,-0.140147,3.091214,2.062428,1
-1.047955,5.674736,-4.432575,-0.197142,4.887262,-6.945742,-0.144108,2.477669,-2.371130,-4.432248,1.148151,-1.682419,-1.247813,-0.511690,2.564348,2.661205,0
-1.157676,0.562720,5.397691,1.828452,3.384446,-1.901596,3.619376,5.720172,0.362071,1.355347,1.640244,7.057620,1.038327,-0.975394,0.798448,3.258672,1
-1.415859,-3.241840,0.714605,2.291491,1.603291,-1.355049,-3.536787,-6.160353,-4.871308,1.406633,0.175459,1.470715,0.607006,-0.365160,-1.232451,0.503706,0
-2.331402,-0.930725,5.731526,-2.661636,3.851945,-1.887510,0.086799,-2.477720,4.348407,-3.711127,-0.133267,-1.272234,3.166854,5.614814,2.898873,-0.441005,1
