-5.276901,-6.662842,-5.504185,-2.558924,-4.683170,6.622683,5.184393,-0.550768,0.704941,1.474188,-0.153421,-4.093592,1.193020,-5.581821,-5.258820,-1.843351,-1.278278,-4.587973,-3.007900,-4.239241,2.395523,-12.810338,6.035616,-1.638777,3.665173,10.014959,-4.661875,5.252443,5.171473,-2.526098,-4.462803,4.528194,0
-2.916662,6.086514,6.461552,5.393793,-0.934238,2.725708,-10.682720,2.274660,1.586870,1.517157,3.334629,8.880304,4.919870,0.596197,1.380537,4.760818,-0.287302,3.371460,3.215511,0.315098,4.409241,4.376776,-3.089558,-0.139147,-2.514254,7.438763,3.916712,4.213850,-2.038534,-0.322266,-6.511744,11.528257,1
-1.457911,-2.517565,-0.660933,-1.864006,-0.095150,-3.603262,4.960989,-2.095804,0.540415,-0.915691,0.699879,-1.731903,-2.391697,-1.828661,-0.816933,0.664030,1.736172,-1.379618,-13.073030,-5.252050,-4.295685,2.478884,3.049269,0.627714,7.686172,1.020643,3.482857,-1.312742,-5.227386,-3.112850,0.622292,-0.884279,0
2.044569,-4.333845,1.653875,0.651419,-2.951155,1.055742,2.310394,2.384947,4.077730,3.043167,3.441805,5.097416,-6.401463,11.762285,9.053141,-9.612068,1.309980,1.825827,2.526897,3.429024,-0.764572,-3.494240,3.295935,3.212357,1.838369,-5.836227,-1.958868,-0.726521,0.237125,2.591778,-0.140135,0.452257,1
-1.459269,5.084478,-3.940542,0.870594,4.270437,1.051277,-1.739466,-3.401213,3.696854,3.546652,-8.507434,-4.632107,6.197620,2.471855,-6.241806,-4.323866,0.855469,-6.931593,-2.629923,9.464685,-6.886230,0.007727,-3.536173,-6.648832,-1.294596,5.134800,5.841694,-2.765387,-0.888092,-0.325991,8.500767,-1.299423,0
-8.432883,-2.586697,2.737556,3.893652,-0.702978,2.258343,2.352571,-0.555334,0.398684,5.069036,1.005270,-0.466295,-1.304699,-6.414849,7.247355,-0.858232,4.286932,1.816841,1.957432,-4.364729,-0.136864,1.076538,-7.131737,3.510147,-3.853792,0.840971,5.619534,5.742628,-2.297966,-0.242485,2.992147,6.028366,1
3.684395,-1.300903,1.649017,0.569328,-3.364105,6.275175,-3.709597,-4.482073,-7.111463,-5.056612,-6.450157,0.438686,1.576849,0.488358,-9.912498,-7.932341,-8.245747,-1.681070,-5.459162,6.277575,3.677797,0.016985,-0.384733,-5.151045,-3.454445,1.627562,0.498585,-2.685356,5.660585,4.679182,-3.093473,3.263870,0
0.905994,-6.963718,2.206598,-0.682625,1.782980,-6.717159,0.968792,0.579155,4.431948,2.168821,4.479921,-2.875984,-3.174749,3.554600,-5.281907,2.512177,-0.799438,-1.526457,-15.916070,2.789640,0.186399,4.916586,2.085484,0.002878,-7.714203,1.618240,4.753258,5.614630,3.868599,-1.225887,-0.768812,-3.799940,1
-2.857372,-2.962070,-0.317526,2.046478,-1.554081,-1.099682,7.647057,2.878923,4.534927,-3.413588,8.882557,6.995443,-4.529686,2.477812,8.144514,-1.738821,5.634666,10.225466,-0.037428,3.721235,2.118452,-1.146791,-3.272371,0.344879,4.027239,-1.578827,2.646250,0.853113,-6.198334,-0.621473,0.508770,1.529823,0
1.184498,-1.626347,1.409662,3.175030,0.592087,-0.304808,-3.183437,1.260767,9.459826,4.089058,-4.244776,10.567404,4.158636,1.226727,1.788601,3.989471,-7.851842,-3.474735,0.269402,3.799164,6.172831,6.520521,-9.680144,1.299358,1.224239,-1.209257,0.833776,4.451662,2.097946,0.861624,-1.978010,8.029976,1
